time_sec,frequency_hz
0.0000,1191.9435
0.0143,1205.7932
0.0286,1205.7932
0.0429,1219.8038
0.0572,1219.8038
0.0715,1219.8038
0.0858,1219.8038
0.1000,1219.8038
0.1143,1219.8038
0.1286,1219.8038
0.1429,1219.8038
0.1572,1219.8038
0.1715,1219.8038
0.1858,1219.8038
0.2000,1219.8038
0.2143,1219.8038
0.2286,1219.8038
0.2429,1219.8038
0.2572,1219.8038
0.2715,1219.8038
0.2858,1219.8038
0.3000,1219.8038
0.3143,1219.8038
0.3286,1219.8038
0.3429,1219.8038
0.3572,1219.8038
0.3715,1219.8038
0.3858,1219.8038
0.4000,1205.7932
0.4143,1205.7932
0.4286,1205.7932
0.4429,1191.9435
0.4572,1191.9435
0.4715,1191.9435
0.4858,1191.9435
0.5000,1191.9435
0.5143,1191.9435
0.5286,1191.9435
0.5429,1191.9435
0.5572,1191.9435
0.5715,1191.9435
0.5858,1191.9435
0.6000,1191.9435
0.6143,1191.9435
0.6286,1191.9435
0.6429,1191.9435
0.6572,1164.7194
0.6715,1164.7194
0.6858,1164.7194
0.7000,1164.7194
0.7143,1151.3415
0.7286,1151.3415
0.7429,1138.1172
0.7572,1138.1172
0.7715,1138.1172
0.7858,1138.1172
0.8000,1138.1172
0.8143,1138.1172
0.8286,1125.0448
0.8429,1125.0448
0.8572,1125.0448
0.8715,1125.0448
0.8858,1125.0448
0.9000,1125.0448
0.9143,1125.0448
0.9286,1125.0448
0.9429,1125.0448
0.9572,1125.0448
0.9715,1112.1226
0.9858,1112.1226
1.0000,1112.1226
1.0143,1112.1226
1.0286,1099.3488
1.0429,1099.3488
1.0572,1099.3488
1.0715,1099.3488
1.0858,1099.3488
1.1000,1099.3488
1.1143,1099.3488
1.1286,1099.3488
1.1429,1099.3488
1.1572,1099.3488
1.1715,1099.3488
1.1858,1099.3488
1.2000,1099.3488
1.2143,1086.7217
1.2286,1086.7217
1.2429,1074.2396
1.2572,1074.2396
1.2715,1074.2396
1.2858,1074.2396
1.3000,1074.2396
1.3143,1074.2396
1.3286,1074.2396
1.3429,1074.2396
1.3572,1074.2396
1.3715,1074.2396
1.3858,1074.2396
1.4000,1061.9009
1.4143,1061.9009
1.4286,1061.9009
1.4429,1061.9009
1.4572,1061.9009
1.4715,1049.7039
1.4858,1049.7039
1.5000,1049.7039
1.5143,1049.7039
1.5286,1049.7039
1.5429,1049.7039
1.5572,1049.7039
1.5715,1049.7039
1.5858,1049.7039
1.6000,1049.7039
1.6143,1025.7287
1.6286,1025.7287
1.6429,1025.7287
1.6572,1025.7287
1.6715,1025.7287
1.6858,1013.9472
1.7000,1013.9472
1.7143,1002.3010
1.7286,1002.3010
1.7429,1002.3010
1.7572,1002.3010
1.7715,1002.3010
1.7858,1002.3010
1.8000,990.7886
1.8143,990.7886
1.8286,990.7886
1.8429,990.7886
1.8572,979.4084
1.8715,979.4084
1.8858,979.4084
1.9000,979.4084
1.9143,979.4084
1.9286,968.1589
1.9429,968.1589
1.9572,968.1589
1.9715,968.1589
1.9858,968.1589
2.0000,968.1589
2.0143,957.0387
2.0286,957.0387
2.0429,957.0387
2.0572,957.0387
2.0715,957.0387
2.0858,957.0387
2.1000,957.0387
2.1143,957.0387
2.1286,957.0387
2.1429,957.0387
2.1572,957.0387
2.1715,957.0387
2.1858,957.0387
2.2000,957.0387
2.2143,935.1799
2.2286,935.1799
2.2429,935.1799
2.2572,935.1799
2.2715,935.1799
2.2858,935.1799
2.3000,935.1799
2.3143,924.4384
2.3286,924.4384
2.3429,924.4384
2.3572,924.4384
2.3715,924.4384
2.3858,924.4384
2.4000,924.4384
2.4143,913.8204
2.4286,913.8204
2.4429,913.8204
2.4572,913.8204
2.4715,913.8204
2.4858,913.8204
2.5000,903.3242
2.5143,903.3242
2.5286,903.3242
2.5429,903.3242
2.5572,903.3242
2.5715,903.3242
2.5858,903.3242
2.6000,903.3242
2.6143,903.3242
2.6286,892.9487
2.6429,892.9487
2.6572,892.9487
2.6715,892.9487
2.6858,892.9487
2.7000,882.6923
2.7143,882.6923
2.7286,882.6923
2.7429,882.6923
2.7572,882.6923
2.7715,882.6923
2.7858,882.6923
2.8000,882.6923
2.8143,882.6923
2.8286,882.6923
2.8429,882.6923
2.8572,882.6923
2.8715,882.6923
2.8858,882.6923
2.9000,872.5537
2.9143,872.5537
2.9286,872.5537
2.9429,872.5537
2.9572,862.5316
2.9715,862.5316
2.9858,862.5316
3.0000,862.5316
3.0143,862.5316
3.0286,862.5316
3.0429,852.6245
3.0572,852.6245
3.0715,852.6245
3.0858,852.6245
3.1000,852.6245
3.1143,852.6245
3.1286,852.6245
3.1429,852.6245
3.1572,852.6245
3.1715,842.8313
3.1858,842.8313
3.2000,842.8313
3.2143,842.8313
3.2286,842.8313
3.2429,842.8313
3.2572,842.8313
3.2715,842.8313
3.2858,833.1506
3.3000,833.1506
3.3143,833.1506
3.3286,833.1506
3.3429,833.1506
3.3572,833.1506
3.3715,833.1506
3.3858,833.1506
3.4000,823.5810
3.4143,823.5810
3.4286,823.5810
3.4429,823.5810
3.4572,823.5810
3.4715,823.5810
3.4858,823.5810
3.5000,823.5810
3.5143,823.5810
3.5286,823.5810
3.5429,814.1214
3.5572,814.1214
3.5715,814.1214
3.5858,814.1214
3.6000,814.1214
3.6143,814.1214
3.6286,814.1214
3.6429,814.1214
3.6572,804.7704
3.6715,804.7704
3.6858,804.7704
3.7000,804.7704
3.7143,804.7704
3.7286,804.7704
3.7429,804.7704
3.7572,804.7704
3.7715,804.7704
3.7858,804.7704
3.8000,804.7704
3.8143,795.5268
3.8286,795.5268
3.8429,795.5268
3.8572,795.5268
3.8715,795.5268
3.8858,795.5268
3.9000,795.5268
3.9143,795.5268
3.9286,795.5268
3.9429,786.3894
3.9572,786.3894
3.9715,786.3894
3.9858,786.3894
