time_sec,frequency_hz
0.0000,301.4483
0.0143,304.9510
0.0286,304.9510
0.0428,304.9510
0.0571,304.9510
0.0714,304.9510
0.0857,304.9510
0.1000,304.9510
0.1143,301.4483
0.1286,301.4483
0.1428,301.4483
0.1571,304.9510
0.1714,304.9510
0.1857,304.9510
0.2000,304.9510
0.2143,304.9510
0.2286,304.9510
0.2428,304.9510
0.2571,304.9510
0.2714,304.9510
0.2857,304.9510
0.3000,304.9510
0.3143,304.9510
0.3286,304.9510
0.3428,304.9510
0.3571,304.9510
0.3714,304.9510
0.3857,304.9510
0.4000,304.9510
0.4143,304.9510
0.4286,308.4943
0.4428,308.4943
0.4571,308.4943
0.4714,308.4943
0.4857,308.4943
0.5000,308.4943
0.5143,312.0788
0.5286,312.0788
0.5428,312.0788
0.5571,312.0788
0.5714,312.0788
0.5857,312.0788
0.6000,312.0788
0.6143,312.0788
0.6286,315.7050
0.6428,315.7050
0.6571,315.7050
0.6714,315.7050
0.6857,315.7050
0.7000,315.7050
0.7143,319.3733
0.7286,319.3733
0.7428,319.3733
0.7571,319.3733
0.7714,319.3733
0.7857,319.3733
0.8000,319.3733
0.8143,319.3733
0.8286,319.3733
0.8428,319.3733
0.8571,319.3733
0.8714,319.3733
0.8857,319.3733
0.9000,319.3733
0.9143,323.0843
0.9286,323.0843
0.9428,323.0843
0.9571,323.0843
0.9714,323.0843
0.9857,323.0843
1.0000,323.0843
1.0143,323.0843
1.0286,326.8383
1.0428,326.8383
1.0571,326.8383
1.0714,326.8383
1.0857,326.8383
1.1000,326.8383
1.1143,326.8383
1.1286,326.8383
1.1428,330.6360
1.1571,330.6360
1.1714,330.6360
1.1857,330.6360
1.2000,330.6360
1.2143,330.6360
1.2286,330.6360
1.2428,330.6360
1.2571,330.6360
1.2714,330.6360
1.2857,330.6360
1.3000,334.4778
1.3143,334.4778
1.3286,334.4778
1.3428,334.4778
1.3571,334.4778
1.3714,334.4778
1.3857,334.4778
1.4000,334.4778
1.4143,338.3643
1.4286,338.3643
1.4428,338.3643
1.4571,338.3643
1.4714,338.3643
1.4857,338.3643
1.5000,338.3643
1.5143,338.3643
1.5286,338.3643
1.5428,338.3643
1.5571,342.2959
1.5714,342.2959
1.5857,342.2959
1.6000,342.2959
1.6143,342.2959
1.6286,346.2732
1.6428,346.2732
1.6571,346.2732
1.6714,346.2732
1.6857,346.2732
1.7000,346.2732
1.7143,346.2732
1.7286,346.2732
1.7428,346.2732
1.7571,346.2732
1.7714,346.2732
1.7857,350.2967
1.8000,350.2967
1.8143,350.2967
1.8286,350.2967
1.8428,350.2967
1.8571,350.2967
1.8714,354.3669
1.8857,354.3669
1.9000,354.3669
1.9143,354.3669
1.9286,354.3669
1.9428,354.3669
1.9571,354.3669
1.9714,354.3669
1.9857,358.4845
2.0000,358.4845
2.0143,358.4845
2.0286,358.4845
2.0428,358.4845
2.0571,358.4845
2.0714,358.4845
2.0857,362.6498
2.1000,362.6498
2.1143,362.6498
2.1286,362.6498
2.1428,362.6498
2.1571,362.6498
2.1714,362.6498
2.1857,362.6498
2.2000,362.6498
2.2143,362.6498
2.2286,366.8636
2.2428,366.8636
2.2571,366.8636
2.2714,366.8636
2.2857,366.8636
2.3000,366.8636
2.3143,366.8636
2.3286,366.8636
2.3428,366.8636
2.3571,371.1264
2.3714,371.1264
2.3857,371.1264
2.4000,371.1264
2.4143,371.1264
2.4286,371.1264
2.4428,371.1264
2.4571,371.1264
2.4714,371.1264
2.4857,375.4387
2.5000,375.4387
2.5143,375.4387
2.5286,375.4387
2.5428,375.4387
2.5571,375.4387
2.5714,375.4387
2.5857,375.4387
2.6000,375.4387
2.6143,375.4387
2.6286,379.8011
2.6428,379.8011
2.6571,379.8011
2.6714,379.8011
2.6857,384.2141
2.7000,384.2141
2.7143,384.2141
2.7286,384.2141
2.7428,384.2141
2.7571,384.2141
2.7714,384.2141
2.7857,388.6785
2.8000,388.6785
2.8143,388.6785
2.8286,388.6785
2.8428,388.6785
2.8571,388.6785
2.8714,388.6785
2.8857,388.6785
2.9000,393.1947
2.9143,393.1947
2.9286,393.1947
2.9428,393.1947
2.9571,393.1947
2.9714,393.1947
2.9857,397.7634
