time_sec,frequency_hz
0.0000,484.0795
0.0143,484.0795
0.0286,484.0795
0.0429,484.0795
0.0572,484.0795
0.0715,484.0795
0.0858,484.0795
0.1000,484.0795
0.1143,484.0795
0.1286,484.0795
0.1429,484.0795
0.1572,484.0795
0.1715,484.0795
0.1858,484.0795
0.2000,484.0795
0.2143,484.0795
0.2286,484.0795
0.2429,484.0795
0.2572,478.5193
0.2715,478.5193
0.2858,478.5193
0.3000,478.5193
0.3143,478.5193
0.3286,478.5193
0.3429,478.5193
0.3572,478.5193
0.3715,478.5193
0.3858,478.5193
0.4000,478.5193
0.4143,478.5193
0.4286,478.5193
0.4429,478.5193
0.4572,478.5193
0.4715,473.0231
0.4858,473.0231
0.5000,473.0231
0.5143,473.0231
0.5286,473.0231
0.5429,473.0231
0.5572,473.0231
0.5715,473.0231
0.5858,467.5899
0.6000,467.5899
0.6143,467.5899
0.6286,467.5899
0.6429,467.5899
0.6572,467.5899
0.6715,467.5899
0.6858,467.5899
0.7000,467.5899
0.7143,462.2192
0.7286,462.2192
0.7429,462.2192
0.7572,462.2192
0.7715,462.2192
0.7858,462.2192
0.8000,462.2192
0.8143,462.2192
0.8286,462.2192
0.8429,462.2192
0.8572,462.2192
0.8715,456.9102
0.8858,456.9102
0.9000,456.9102
0.9143,456.9102
0.9286,456.9102
0.9429,456.9102
0.9572,456.9102
0.9715,456.9102
0.9858,456.9102
1.0000,451.6621
1.0143,451.6621
1.0286,451.6621
1.0429,451.6621
1.0572,451.6621
1.0715,451.6621
1.0858,451.6621
1.1000,451.6621
1.1143,451.6621
1.1286,451.6621
1.1429,451.6621
1.1572,451.6621
1.1715,451.6621
1.1858,451.6621
1.2000,446.4743
1.2143,446.4743
1.2286,446.4743
1.2429,441.3461
1.2572,446.4743
1.2715,446.4743
1.2858,446.4743
1.3000,446.4743
1.3143,446.4743
1.3286,446.4743
1.3429,446.4743
1.3572,446.4743
1.3715,446.4743
1.3858,441.3461
1.4000,441.3461
1.4143,441.3461
1.4286,441.3461
1.4429,441.3461
1.4572,441.3461
1.4715,441.3461
1.4858,441.3461
1.5000,441.3461
1.5143,436.2768
1.5286,436.2768
1.5429,436.2768
1.5572,436.2768
1.5715,436.2768
1.5858,436.2768
1.6000,436.2768
1.6143,436.2768
1.6286,436.2768
1.6429,436.2768
1.6572,436.2768
1.6715,436.2768
1.6858,436.2768
1.7000,431.2658
1.7143,431.2658
1.7286,431.2658
1.7429,431.2658
1.7572,431.2658
1.7715,431.2658
1.7858,431.2658
1.8000,431.2658
1.8143,431.2658
1.8286,431.2658
1.8429,431.2658
1.8572,431.2658
1.8715,431.2658
1.8858,426.3123
1.9000,426.3123
1.9143,426.3123
1.9286,426.3123
1.9429,426.3123
1.9572,426.3123
1.9715,426.3123
1.9858,426.3123
2.0000,421.4157
2.0143,421.4157
2.0286,421.4157
2.0429,421.4157
2.0572,421.4157
2.0715,421.4157
2.0858,421.4157
2.1000,421.4157
2.1143,421.4157
2.1286,421.4157
2.1429,421.4157
2.1572,416.5753
2.1715,416.5753
2.1858,416.5753
2.2000,416.5753
2.2143,416.5753
2.2286,416.5753
2.2429,416.5753
2.2572,416.5753
2.2715,416.5753
2.2858,411.7905
2.3000,411.7905
2.3143,411.7905
2.3286,411.7905
2.3429,411.7905
2.3572,411.7905
2.3715,411.7905
2.3858,411.7905
2.4000,407.0607
2.4143,407.0607
2.4286,407.0607
2.4429,407.0607
2.4572,407.0607
2.4715,407.0607
2.4858,407.0607
2.5000,407.0607
2.5143,402.3852
2.5286,402.3852
2.5429,402.3852
2.5572,402.3852
2.5715,402.3852
2.5858,402.3852
2.6000,402.3852
2.6143,402.3852
2.6286,397.7634
2.6429,397.7634
2.6572,397.7634
2.6715,397.7634
2.6858,397.7634
2.7000,397.7634
2.7143,397.7634
2.7286,397.7634
2.7429,393.1947
2.7572,393.1947
2.7715,393.1947
2.7858,393.1947
2.8000,393.1947
2.8143,393.1947
2.8286,393.1947
2.8429,393.1947
2.8572,393.1947
2.8715,393.1947
2.8858,388.6785
2.9000,388.6785
2.9143,388.6785
2.9286,388.6785
2.9429,388.6785
2.9572,388.6785
2.9715,388.6785
2.9858,388.6785
3.0000,388.6785
3.0143,388.6785
3.0286,388.6785
3.0429,388.6785
3.0572,384.2141
3.0715,384.2141
3.0858,384.2141
3.1000,384.2141
3.1143,384.2141
3.1286,384.2141
3.1429,384.2141
3.1572,384.2141
3.1715,384.2141
3.1858,384.2141
3.2000,384.2141
3.2143,379.8011
3.2286,379.8011
3.2429,379.8011
3.2572,379.8011
3.2715,379.8011
3.2858,379.8011
3.3000,379.8011
3.3143,379.8011
3.3286,379.8011
3.3429,379.8011
3.3572,379.8011
3.3715,375.4387
3.3858,375.4387
3.4000,375.4387
3.4143,375.4387
3.4286,375.4387
3.4429,375.4387
3.4572,375.4387
3.4715,375.4387
3.4858,375.4387
3.5000,375.4387
3.5143,375.4387
3.5286,371.1264
3.5429,371.1264
3.5572,371.1264
3.5715,371.1264
3.5858,371.1264
3.6000,371.1264
3.6143,371.1264
3.6286,371.1264
3.6429,371.1264
3.6572,366.8636
3.6715,366.8636
3.6858,366.8636
3.7000,366.8636
3.7143,366.8636
3.7286,366.8636
3.7429,366.8636
3.7572,366.8636
3.7715,366.8636
3.7858,366.8636
3.8000,366.8636
3.8143,362.6498
3.8286,362.6498
3.8429,362.6498
3.8572,362.6498
3.8715,362.6498
3.8858,362.6498
3.9000,362.6498
3.9143,362.6498
3.9286,362.6498
3.9429,362.6498
3.9572,362.6498
3.9715,362.6498
3.9858,362.6498
4.0000,362.6498
4.0143,358.4845
4.0286,358.4845
4.0429,358.4845
4.0572,358.4845
4.0715,358.4845
4.0858,358.4845
4.1000,358.4845
4.1143,358.4845
4.1286,358.4845
4.1429,358.4845
4.1572,358.4845
4.1715,358.4845
4.1858,358.4845
4.2000,358.4845
4.2143,358.4845
4.2286,358.4845
4.2429,354.3669
4.2572,354.3669
4.2715,354.3669
4.2858,354.3669
4.3000,354.3669
4.3143,354.3669
4.3286,354.3669
4.3429,354.3669
4.3572,354.3669
4.3715,354.3669
4.3858,354.3669
4.4000,354.3669
4.4143,350.2967
4.4286,350.2967
4.4429,350.2967
4.4572,350.2967
4.4715,350.2967
4.4858,350.2967
4.5000,350.2967
4.5143,350.2967
4.5286,350.2967
4.5429,350.2967
4.5572,350.2967
4.5715,350.2967
4.5858,350.2967
4.6000,346.2732
4.6143,346.2732
4.6286,346.2732
4.6429,346.2732
4.6572,346.2732
4.6715,346.2732
4.6858,346.2732
4.7000,346.2732
4.7143,346.2732
4.7286,346.2732
4.7429,346.2732
4.7572,342.2959
4.7715,342.2959
4.7858,342.2959
4.8000,342.2959
4.8143,342.2959
4.8286,342.2959
4.8429,342.2959
4.8572,342.2959
4.8715,342.2959
4.8858,342.2959
4.9000,342.2959
4.9143,342.2959
4.9286,342.2959
4.9429,338.3643
4.9572,338.3643
4.9715,338.3643
4.9858,338.3643
5.0000,338.3643
5.0143,338.3643
5.0286,338.3643
5.0429,338.3643
5.0572,338.3643
5.0715,338.3643
5.0858,338.3643
5.1000,338.3643
5.1143,338.3643
5.1286,338.3643
5.1429,338.3643
5.1572,334.4778
5.1715,334.4778
5.1858,334.4778
5.2000,334.4778
5.2143,334.4778
5.2286,334.4778
5.2429,334.4778
5.2572,334.4778
5.2715,334.4778
5.2858,334.4778
5.3000,334.4778
5.3143,334.4778
5.3286,334.4778
5.3429,330.6360
5.3572,330.6360
5.3715,330.6360
5.3858,330.6360
5.4000,330.6360
5.4143,330.6360
5.4286,330.6360
5.4429,330.6360
5.4572,330.6360
5.4715,330.6360
5.4858,326.8383
5.5000,326.8383
5.5143,326.8383
5.5286,326.8383
5.5429,326.8383
5.5572,326.8383
5.5715,326.8383
5.5858,326.8383
5.6000,326.8383
5.6143,323.0843
5.6286,323.0843
5.6429,323.0843
5.6572,323.0843
5.6715,323.0843
5.6858,323.0843
5.7000,323.0843
5.7143,323.0843
5.7286,323.0843
5.7429,319.3733
5.7572,319.3733
5.7715,319.3733
5.7858,319.3733
5.8000,319.3733
5.8143,319.3733
5.8286,319.3733
5.8429,319.3733
5.8572,319.3733
5.8715,315.7050
5.8858,315.7050
5.9000,315.7050
5.9143,315.7050
5.9286,315.7050
5.9429,315.7050
5.9572,315.7050
5.9715,312.0788
5.9858,312.0788
6.0000,312.0788
6.0143,312.0788
6.0286,312.0788
6.0429,312.0788
6.0572,312.0788
6.0715,308.4943
6.0858,308.4943
6.1000,308.4943
6.1143,308.4943
6.1286,308.4943
6.1429,304.9510
6.1572,304.9510
6.1715,304.9510
6.1858,304.9510
6.2000,304.9510
6.2143,301.4483
6.2286,301.4483
6.2429,301.4483
6.2572,301.4483
6.2715,301.4483
6.2858,301.4483
6.3000,301.4483
6.3143,297.9859
6.3286,297.9859
6.3429,297.9859
6.3572,297.9859
6.3715,297.9859
6.3858,297.9859
6.4000,297.9859
6.4143,297.9859
6.4286,297.9859
6.4429,294.5632
6.4572,294.5632
6.4715,294.5632
6.4858,294.5632
6.5000,294.5632
6.5143,294.5632
6.5286,294.5632
6.5429,294.5632
6.5572,294.5632
6.5715,294.5632
6.5858,294.5632
6.6000,294.5632
6.6143,294.5632
6.6286,294.5632
6.6429,294.5632
6.6572,294.5632
6.6715,294.5632
6.6858,294.5632
6.7000,294.5632
6.7143,294.5632
6.7286,294.5632
6.7429,294.5632
6.7572,294.5632
6.7715,294.5632
6.7858,294.5632
6.8000,294.5632
6.8143,294.5632
6.8286,294.5632
6.8429,294.5632
6.8572,291.1799
6.8715,291.1799
6.8858,294.5632
6.9000,294.5632
6.9143,294.5632
6.9286,294.5632
6.9429,294.5632
6.9572,294.5632
6.9715,294.5632
6.9858,294.5632
7.0000,294.5632
7.0143,294.5632
7.0286,294.5632
7.0429,294.5632
7.0572,294.5632
7.0715,294.5632
7.0858,294.5632
7.1000,294.5632
7.1143,294.5632
7.1286,294.5632
7.1429,294.5632
7.1572,294.5632
7.1715,294.5632
7.1858,294.5632
7.2000,294.5632
7.2143,294.5632
