time_sec,frequency_hz
0.0000,265.4752
0.0143,265.4752
0.0286,265.4752
0.0428,268.5599
0.0571,268.5599
0.0714,268.5599
0.0857,268.5599
0.1000,268.5599
0.1143,268.5599
0.1286,268.5599
0.1428,268.5599
0.1571,268.5599
0.1714,268.5599
0.1857,268.5599
0.2000,268.5599
0.2143,265.4752
0.2286,265.4752
0.2428,265.4752
0.2571,265.4752
0.2714,265.4752
0.2857,268.5599
0.3000,265.4752
0.3143,265.4752
0.3286,265.4752
0.3428,265.4752
0.3571,265.4752
0.3714,265.4752
0.3857,265.4752
0.4000,265.4752
0.4143,265.4752
0.4286,265.4752
0.4428,265.4752
0.4571,265.4752
0.4714,262.4260
0.4857,262.4260
0.5000,262.4260
0.5143,262.4260
0.5286,262.4260
0.5428,262.4260
0.5571,262.4260
0.5714,253.4868
0.5857,250.5752
0.6000,250.5752
0.6143,250.5752
0.6286,247.6971
0.6428,247.6971
0.6571,244.8521
0.6714,244.8521
0.6857,244.8521
0.7000,244.8521
0.7143,242.0397
0.7286,242.0397
0.7428,242.0397
0.7571,242.0397
0.7714,239.2597
0.7857,239.2597
0.8000,236.5115
0.8143,236.5115
0.8286,236.5115
0.8428,233.7950
0.8571,233.7950
0.8714,231.1096
