time_sec,frequency_hz
0.0000,203.5303
0.0143,203.5303
0.0286,203.5303
0.0429,203.5303
0.0572,203.5303
0.0715,203.5303
0.0857,203.5303
0.1000,203.5303
0.1143,203.5303
0.1286,203.5303
0.1429,203.5303
0.1572,203.5303
0.1715,203.5303
0.1857,203.5303
0.2000,203.5303
0.2143,205.8953
0.2286,205.8953
0.2429,205.8953
0.2572,205.8953
0.2715,205.8953
0.2857,205.8953
0.3000,205.8953
0.3143,205.8953
0.3286,205.8953
0.3429,208.2876
0.3572,208.2876
0.3715,208.2876
0.3857,208.2876
0.4000,208.2876
0.4143,210.7078
0.4286,210.7078
0.4429,210.7078
0.4572,210.7078
0.4715,210.7078
0.4857,210.7078
0.5000,210.7078
0.5143,210.7078
0.5286,210.7078
0.5429,213.1561
0.5572,213.1561
0.5715,213.1561
0.5857,213.1561
0.6000,213.1561
0.6143,213.1561
0.6286,215.6329
0.6429,215.6329
0.6572,215.6329
0.6715,215.6329
0.6857,215.6329
0.7000,215.6329
0.7143,218.1384
0.7286,218.1384
0.7429,218.1384
0.7572,218.1384
0.7715,218.1384
0.7857,218.1384
0.8000,218.1384
0.8143,218.1384
0.8286,220.6731
0.8429,220.6731
0.8572,220.6731
0.8715,220.6731
0.8857,220.6731
0.9000,220.6731
0.9143,220.6731
0.9286,220.6731
0.9429,223.2372
0.9572,223.2372
0.9715,223.2372
0.9857,223.2372
1.0000,223.2372
1.0143,223.2372
1.0286,223.2372
1.0429,223.2372
1.0572,223.2372
1.0715,223.2372
1.0857,223.2372
1.1000,223.2372
1.1143,223.2372
1.1286,223.2372
1.1429,223.2372
1.1572,223.2372
1.1715,225.8311
1.1857,225.8311
1.2000,225.8311
1.2143,225.8311
1.2286,225.8311
1.2429,225.8311
1.2572,225.8311
1.2715,225.8311
1.2857,225.8311
1.3000,225.8311
1.3143,225.8311
1.3286,228.4551
1.3429,228.4551
1.3572,228.4551
1.3715,228.4551
1.3857,228.4551
1.4000,228.4551
1.4143,228.4551
1.4286,228.4551
1.4429,228.4551
1.4572,228.4551
1.4715,231.1096
1.4857,231.1096
1.5000,231.1096
1.5143,231.1096
1.5286,231.1096
1.5429,231.1096
1.5572,231.1096
1.5715,231.1096
1.5857,231.1096
1.6000,231.1096
1.6143,231.1096
1.6286,231.1096
1.6429,231.1096
1.6572,231.1096
1.6715,231.1096
1.6857,233.7950
1.7000,233.7950
1.7143,233.7950
1.7286,233.7950
1.7429,233.7950
1.7572,233.7950
1.7715,233.7950
1.7857,233.7950
1.8000,233.7950
1.8143,233.7950
1.8286,233.7950
1.8429,233.7950
1.8572,233.7950
1.8715,233.7950
1.8857,233.7950
1.9000,236.5115
1.9143,236.5115
1.9286,236.5115
1.9429,236.5115
1.9572,236.5115
1.9715,236.5115
1.9857,236.5115
2.0000,236.5115
2.0143,236.5115
2.0286,236.5115
2.0429,236.5115
2.0572,236.5115
2.0715,236.5115
2.0857,236.5115
2.1000,236.5115
2.1143,236.5115
2.1286,236.5115
2.1429,236.5115
2.1572,239.2597
2.1715,239.2597
2.1857,239.2597
2.2000,239.2597
2.2143,239.2597
2.2286,239.2597
2.2429,239.2597
2.2572,239.2597
2.2715,239.2597
2.2857,239.2597
2.3000,239.2597
2.3143,242.0397
2.3286,242.0397
2.3429,242.0397
2.3572,242.0397
2.3715,242.0397
2.3857,242.0397
2.4000,242.0397
2.4143,242.0397
2.4286,242.0397
2.4429,242.0397
2.4572,242.0397
2.4715,242.0397
2.4857,242.0397
2.5000,242.0397
2.5143,242.0397
2.5286,242.0397
2.5429,242.0397
2.5572,244.8521
2.5715,244.8521
2.5857,244.8521
2.6000,244.8521
2.6143,247.6971
2.6286,247.6971
2.6429,247.6971
2.6572,247.6971
2.6715,247.6971
2.6857,247.6971
2.7000,247.6971
2.7143,250.5752
2.7286,250.5752
2.7429,250.5752
2.7572,250.5752
2.7715,250.5752
2.7857,250.5752
2.8000,250.5752
2.8143,250.5752
2.8286,253.4868
2.8429,253.4868
2.8572,253.4868
2.8715,253.4868
2.8857,253.4868
2.9000,253.4868
2.9143,253.4868
2.9286,253.4868
2.9429,253.4868
2.9572,253.4868
2.9715,253.4868
2.9857,253.4868
3.0000,253.4868
3.0143,256.4322
3.0286,256.4322
3.0429,256.4322
3.0572,256.4322
3.0715,256.4322
3.0857,256.4322
3.1000,256.4322
3.1143,256.4322
3.1286,256.4322
3.1429,256.4322
3.1572,256.4322
3.1715,259.4118
3.1857,259.4118
3.2000,259.4118
3.2143,259.4118
3.2286,259.4118
3.2429,259.4118
3.2572,259.4118
3.2715,259.4118
3.2857,259.4118
3.3000,259.4118
3.3143,259.4118
3.3286,259.4118
3.3429,259.4118
3.3572,259.4118
3.3715,262.4260
3.3857,262.4260
3.4000,262.4260
3.4143,262.4260
3.4286,262.4260
3.4429,262.4260
3.4572,262.4260
3.4715,262.4260
3.4857,262.4260
3.5000,262.4260
3.5143,262.4260
3.5286,262.4260
3.5429,262.4260
3.5572,265.4752
3.5715,265.4752
3.5857,265.4752
3.6000,265.4752
3.6143,265.4752
3.6286,265.4752
3.6429,265.4752
3.6572,265.4752
3.6715,268.5599
3.6857,268.5599
3.7000,268.5599
3.7143,268.5599
3.7286,268.5599
3.7429,268.5599
3.7572,271.6804
3.7715,271.6804
3.7857,271.6804
3.8000,271.6804
3.8143,271.6804
3.8286,274.8372
3.8429,274.8372
3.8572,274.8372
3.8715,274.8372
3.8857,274.8372
3.9000,274.8372
3.9143,278.0306
3.9286,278.0306
3.9429,278.0306
3.9572,278.0306
3.9715,278.0306
3.9857,278.0306
4.0000,278.0306
4.0143,278.0306
4.0286,281.2612
4.0429,281.2612
4.0572,281.2612
4.0715,281.2612
4.0857,281.2612
4.1000,281.2612
4.1143,284.5293
4.1286,284.5293
4.1429,284.5293
4.1572,284.5293
4.1715,284.5293
4.1857,284.5293
4.2000,284.5293
4.2143,284.5293
4.2286,284.5293
4.2429,287.8354
4.2572,287.8354
4.2715,287.8354
4.2857,287.8354
4.3000,287.8354
4.3143,287.8354
4.3286,287.8354
4.3429,287.8354
4.3572,287.8354
