time_sec,frequency_hz
0.0000,462.2192
0.0143,462.2192
0.0286,462.2192
0.0428,467.5899
0.0571,462.2192
0.0714,462.2192
0.0857,462.2192
0.1000,467.5899
0.1143,467.5899
0.1286,467.5899
0.1428,467.5899
0.1571,462.2192
0.1714,462.2192
0.1857,462.2192
0.2000,462.2192
0.2143,462.2192
0.2286,462.2192
0.2428,462.2192
0.2571,462.2192
0.2714,462.2192
0.2857,462.2192
0.3000,462.2192
0.3143,467.5899
0.3286,467.5899
0.3428,462.2192
0.3571,462.2192
0.3714,462.2192
0.3857,462.2192
0.4000,467.5899
0.4143,467.5899
0.4286,467.5899
0.4428,467.5899
0.4571,467.5899
0.4714,467.5899
0.4857,467.5899
0.5000,467.5899
0.5143,467.5899
0.5286,467.5899
0.5428,467.5899
0.5571,467.5899
0.5714,462.2192
0.5857,462.2192
0.6000,462.2192
0.6143,467.5899
0.6286,467.5899
0.6428,462.2192
0.6571,462.2192
0.6714,462.2192
0.6857,462.2192
0.7000,462.2192
0.7143,462.2192
0.7286,462.2192
0.7428,462.2192
0.7571,462.2192
0.7714,462.2192
0.7857,462.2192
0.8000,462.2192
0.8143,462.2192
0.8286,462.2192
0.8428,462.2192
0.8571,462.2192
0.8714,462.2192
0.8857,462.2192
0.9000,456.9102
0.9143,456.9102
0.9286,456.9102
0.9428,456.9102
0.9571,456.9102
0.9714,456.9102
0.9857,451.6621
1.0000,451.6621
1.0143,451.6621
1.0286,451.6621
1.0428,451.6621
1.0571,446.4743
1.0714,446.4743
1.0857,446.4743
1.1000,446.4743
1.1143,446.4743
1.1286,446.4743
1.1428,446.4743
1.1571,446.4743
1.1714,441.3461
1.1857,441.3461
1.2000,441.3461
1.2143,441.3461
1.2286,441.3461
1.2428,441.3461
1.2571,441.3461
1.2714,441.3461
1.2857,441.3461
1.3000,436.2768
1.3143,436.2768
1.3286,436.2768
1.3428,436.2768
1.3571,436.2768
1.3714,431.2658
1.3857,431.2658
1.4000,431.2658
1.4143,431.2658
1.4286,431.2658
1.4428,431.2658
1.4571,431.2658
1.4714,426.3123
1.4857,426.3123
1.5000,426.3123
1.5143,426.3123
1.5286,426.3123
1.5428,426.3123
1.5571,426.3123
1.5714,426.3123
1.5857,421.4157
1.6000,421.4157
1.6143,421.4157
1.6286,421.4157
1.6428,421.4157
1.6571,421.4157
1.6714,416.5753
1.6857,416.5753
