time_sec,frequency_hz
0.0000,935.1799
0.0143,935.1799
0.0286,935.1799
0.0429,935.1799
0.0572,935.1799
0.0715,924.4384
0.0858,924.4384
0.1000,924.4384
0.1143,924.4384
0.1286,913.8204
0.1429,913.8204
0.1572,913.8204
0.1715,913.8204
0.1858,903.3242
0.2000,903.3242
0.2143,903.3242
0.2286,903.3242
0.2429,903.3242
0.2572,903.3242
0.2715,892.9487
0.2858,892.9487
0.3000,882.6923
0.3143,882.6923
0.3286,882.6923
0.3429,882.6923
0.3572,882.6923
0.3715,882.6923
0.3858,872.5537
0.4000,872.5537
0.4143,862.5316
0.4286,862.5316
0.4429,862.5316
0.4572,862.5316
0.4715,862.5316
0.4858,852.6245
0.5000,852.6245
0.5143,852.6245
0.5286,852.6245
0.5429,842.8313
0.5572,842.8313
0.5715,842.8313
0.5858,833.1506
0.6000,833.1506
0.6143,833.1506
0.6286,823.5810
0.6429,823.5810
0.6572,814.1214
0.6715,814.1214
0.6858,804.7704
0.7000,804.7704
0.7143,804.7704
0.7286,804.7704
0.7429,795.5268
0.7572,786.3894
0.7715,786.3894
0.7858,786.3894
0.8000,786.3894
0.8143,786.3894
0.8286,786.3894
0.8429,786.3894
0.8572,786.3894
0.8715,786.3894
0.8858,777.3570
0.9000,777.3570
0.9143,777.3570
0.9286,777.3570
0.9429,777.3570
0.9572,777.3570
0.9715,777.3570
0.9858,777.3570
1.0000,777.3570
1.0143,777.3570
1.0286,768.4283
1.0429,768.4283
1.0572,768.4283
1.0715,768.4283
1.0858,768.4283
1.1000,768.4283
1.1143,768.4283
1.1286,768.4283
1.1429,768.4283
1.1572,768.4283
1.1715,768.4283
1.1858,768.4283
1.2000,768.4283
1.2143,768.4283
1.2286,768.4283
1.2429,768.4283
1.2572,768.4283
1.2715,768.4283
1.2858,768.4283
1.3000,768.4283
1.3143,768.4283
1.3286,768.4283
1.3429,768.4283
1.3572,768.4283
1.3715,768.4283
1.3858,768.4283
1.4000,768.4283
1.4143,768.4283
1.4286,768.4283
1.4429,768.4283
1.4572,768.4283
