time_sec,frequency_hz
0.0000,473.0231
0.0143,473.0231
0.0286,473.0231
0.0429,473.0231
0.0572,473.0231
0.0715,473.0231
0.0857,473.0231
0.1000,473.0231
0.1143,473.0231
0.1286,473.0231
0.1429,473.0231
0.1572,473.0231
0.1715,473.0231
0.1857,473.0231
0.2000,473.0231
0.2143,473.0231
0.2286,473.0231
0.2429,467.5899
0.2572,467.5899
0.2715,467.5899
0.2857,467.5899
0.3000,467.5899
0.3143,462.2192
0.3286,462.2192
0.3429,462.2192
0.3572,462.2192
0.3715,462.2192
0.3857,462.2192
0.4000,456.9102
0.4143,456.9102
0.4286,456.9102
0.4429,456.9102
0.4572,451.6621
0.4715,451.6621
0.4857,451.6621
0.5000,451.6621
0.5143,446.4743
0.5286,446.4743
0.5429,446.4743
0.5572,446.4743
0.5715,441.3461
0.5857,441.3461
0.6000,441.3461
0.6143,441.3461
0.6286,441.3461
0.6429,441.3461
0.6572,441.3461
0.6715,441.3461
0.6857,441.3461
0.7000,441.3461
0.7143,436.2768
0.7286,436.2768
0.7429,436.2768
0.7572,436.2768
0.7715,436.2768
0.7857,436.2768
0.8000,431.2658
0.8143,431.2658
0.8286,436.2768
0.8429,436.2768
0.8572,431.2658
0.8715,431.2658
0.8857,431.2658
0.9000,431.2658
0.9143,431.2658
0.9286,426.3123
0.9429,426.3123
0.9572,426.3123
0.9715,426.3123
0.9857,426.3123
1.0000,426.3123
1.0143,426.3123
1.0286,426.3123
1.0429,426.3123
1.0572,426.3123
1.0715,426.3123
1.0857,426.3123
1.1000,421.4157
1.1143,421.4157
1.1286,421.4157
1.1429,421.4157
1.1572,421.4157
1.1715,421.4157
1.1857,421.4157
1.2000,421.4157
1.2143,421.4157
1.2286,421.4157
1.2429,416.5753
1.2572,416.5753
1.2715,416.5753
1.2857,416.5753
1.3000,416.5753
1.3143,416.5753
1.3286,416.5753
1.3429,416.5753
1.3572,416.5753
1.3715,411.7905
1.3857,411.7905
1.4000,411.7905
1.4143,411.7905
1.4286,411.7905
1.4429,407.0607
1.4572,407.0607
1.4715,407.0607
1.4857,407.0607
1.5000,407.0607
1.5143,407.0607
1.5286,407.0607
1.5429,407.0607
1.5572,402.3852
1.5715,402.3852
1.5857,402.3852
1.6000,402.3852
1.6143,402.3852
1.6286,397.7634
1.6429,397.7634
1.6572,397.7634
1.6715,397.7634
1.6857,397.7634
1.7000,397.7634
1.7143,397.7634
1.7286,397.7634
1.7429,393.1947
1.7572,393.1947
1.7715,393.1947
1.7857,393.1947
1.8000,393.1947
1.8143,393.1947
1.8286,393.1947
1.8429,388.6785
1.8572,388.6785
1.8715,388.6785
1.8857,388.6785
1.9000,388.6785
1.9143,388.6785
1.9286,388.6785
1.9429,388.6785
1.9572,384.2141
1.9715,384.2141
1.9857,384.2141
2.0000,384.2141
2.0143,384.2141
2.0286,384.2141
2.0429,384.2141
2.0572,379.8011
2.0715,379.8011
2.0857,379.8011
2.1000,379.8011
2.1143,379.8011
2.1286,379.8011
2.1429,379.8011
2.1572,379.8011
2.1715,379.8011
2.1857,379.8011
2.2000,375.4387
2.2143,375.4387
2.2286,375.4387
2.2429,375.4387
2.2572,375.4387
2.2715,375.4387
2.2857,375.4387
2.3000,375.4387
2.3143,375.4387
2.3286,371.1264
2.3429,371.1264
2.3572,371.1264
2.3715,371.1264
2.3857,371.1264
2.4000,371.1264
2.4143,371.1264
2.4286,371.1264
2.4429,366.8636
2.4572,366.8636
2.4715,366.8636
2.4857,366.8636
2.5000,366.8636
2.5143,366.8636
2.5286,366.8636
2.5429,362.6498
2.5572,362.6498
2.5715,362.6498
2.5857,362.6498
2.6000,362.6498
2.6143,362.6498
2.6286,362.6498
2.6429,358.4845
2.6572,358.4845
2.6715,358.4845
2.6857,358.4845
2.7000,358.4845
2.7143,358.4845
2.7286,358.4845
2.7429,358.4845
2.7572,354.3669
2.7715,354.3669
2.7857,354.3669
2.8000,354.3669
2.8143,354.3669
2.8286,354.3669
2.8429,350.2967
2.8572,350.2967
2.8715,350.2967
2.8857,350.2967
2.9000,350.2967
2.9143,350.2967
2.9286,346.2732
2.9429,346.2732
2.9572,346.2732
2.9715,346.2732
2.9857,346.2732
3.0000,346.2732
3.0143,342.2959
3.0286,342.2959
3.0429,342.2959
3.0572,342.2959
3.0715,342.2959
3.0857,338.3643
3.1000,338.3643
3.1143,338.3643
3.1286,338.3643
3.1429,338.3643
3.1572,334.4778
3.1715,334.4778
3.1857,334.4778
3.2000,334.4778
3.2143,334.4778
3.2286,334.4778
3.2429,334.4778
3.2572,330.6360
3.2715,330.6360
3.2857,330.6360
3.3000,330.6360
3.3143,330.6360
3.3286,330.6360
3.3429,330.6360
3.3572,330.6360
3.3715,330.6360
3.3857,330.6360
3.4000,326.8383
3.4143,326.8383
3.4286,326.8383
3.4429,326.8383
3.4572,326.8383
3.4715,326.8383
3.4857,326.8383
3.5000,326.8383
3.5143,326.8383
3.5286,323.0843
3.5429,323.0843
3.5572,323.0843
3.5715,323.0843
3.5857,323.0843
3.6000,323.0843
3.6143,323.0843
3.6286,323.0843
3.6429,323.0843
3.6572,323.0843
3.6715,323.0843
3.6857,319.3733
3.7000,319.3733
3.7143,319.3733
3.7286,319.3733
3.7429,319.3733
3.7572,315.7050
3.7715,315.7050
3.7857,315.7050
3.8000,315.7050
3.8143,315.7050
3.8286,312.0788
3.8429,312.0788
3.8572,312.0788
3.8715,312.0788
3.8857,312.0788
3.9000,312.0788
3.9143,312.0788
3.9286,308.4943
3.9429,308.4943
3.9572,308.4943
3.9715,308.4943
3.9857,308.4943
4.0000,304.9510
4.0143,304.9510
4.0286,304.9510
4.0429,304.9510
4.0572,304.9510
4.0715,304.9510
4.0857,301.4483
4.1000,301.4483
4.1143,301.4483
4.1286,301.4483
4.1429,301.4483
4.1572,301.4483
4.1715,297.9859
4.1857,297.9859
4.2000,297.9859
4.2143,297.9859
4.2286,297.9859
4.2429,297.9859
4.2572,294.5632
4.2715,294.5632
4.2857,294.5632
4.3000,294.5632
4.3143,294.5632
4.3286,294.5632
4.3429,294.5632
4.3572,294.5632
4.3715,294.5632
4.3857,294.5632
4.4000,294.5632
4.4143,294.5632
4.4286,294.5632
4.4429,294.5632
4.4572,294.5632
4.4715,294.5632
4.4857,294.5632
4.5000,294.5632
4.5143,294.5632
4.5286,294.5632
4.5429,294.5632
4.5572,294.5632
4.5715,294.5632
4.5857,294.5632
4.6000,294.5632
4.6143,294.5632
4.6286,294.5632
4.6429,294.5632
4.6572,294.5632
4.6715,294.5632
4.6857,294.5632
4.7000,294.5632
4.7143,294.5632
4.7286,294.5632
4.7429,294.5632
4.7572,294.5632
4.7715,294.5632
4.7857,294.5632
4.8000,294.5632
4.8143,294.5632
4.8286,294.5632
4.8429,294.5632
4.8572,294.5632
4.8715,294.5632
4.8857,294.5632
4.9000,294.5632
4.9143,294.5632
4.9286,294.5632
4.9429,294.5632
