time_sec,frequency_hz
0.0000,814.1214
0.0143,814.1214
0.0286,814.1214
0.0428,814.1214
0.0571,814.1214
0.0714,814.1214
0.0857,814.1214
0.1000,814.1214
0.1143,814.1214
0.1286,814.1214
0.1428,814.1214
0.1571,814.1214
0.1714,814.1214
0.1857,814.1214
0.2000,814.1214
0.2143,814.1214
0.2286,814.1214
0.2428,814.1214
0.2571,814.1214
0.2714,814.1214
0.2857,804.7704
0.3000,804.7704
0.3143,804.7704
0.3286,804.7704
0.3428,804.7704
0.3571,804.7704
0.3714,804.7704
0.3857,804.7704
0.4000,804.7704
0.4143,804.7704
0.4286,804.7704
0.4428,804.7704
0.4571,804.7704
0.4714,804.7704
0.4857,804.7704
0.5000,795.5268
0.5143,795.5268
0.5286,795.5268
0.5428,795.5268
0.5571,795.5268
0.5714,795.5268
0.5857,786.3894
0.6000,786.3894
0.6143,786.3894
0.6286,786.3894
0.6428,786.3894
0.6571,786.3894
0.6714,786.3894
0.6857,786.3894
0.7000,786.3894
0.7143,786.3894
0.7286,786.3894
0.7428,786.3894
0.7571,786.3894
0.7714,786.3894
0.7857,786.3894
0.8000,786.3894
0.8143,777.3570
0.8286,777.3570
0.8428,777.3570
0.8571,777.3570
0.8714,777.3570
0.8857,777.3570
0.9000,777.3570
0.9143,777.3570
0.9286,777.3570
0.9428,777.3570
0.9571,777.3570
0.9714,768.4283
0.9857,768.4283
1.0000,768.4283
1.0143,768.4283
1.0286,768.4283
1.0428,768.4283
1.0571,759.6021
1.0714,759.6021
1.0857,759.6021
1.1000,759.6021
1.1143,759.6021
1.1286,759.6021
1.1428,759.6021
1.1571,759.6021
1.1714,759.6021
1.1857,750.8773
1.2000,750.8773
1.2143,750.8773
1.2286,750.8773
1.2428,750.8773
1.2571,750.8773
1.2714,750.8773
1.2857,750.8773
1.3000,750.8773
1.3143,750.8773
1.3286,750.8773
1.3428,750.8773
1.3571,750.8773
1.3714,750.8773
1.3857,750.8773
1.4000,750.8773
1.4143,750.8773
1.4286,750.8773
1.4428,750.8773
1.4571,750.8773
1.4714,725.2997
1.4857,725.2997
1.5000,725.2997
1.5143,725.2997
1.5286,725.2997
1.5428,725.2997
1.5571,725.2997
1.5714,725.2997
1.5857,716.9689
1.6000,716.9689
1.6143,716.9689
1.6286,716.9689
1.6428,716.9689
1.6571,716.9689
1.6714,708.7338
1.6857,708.7338
1.7000,708.7338
1.7143,708.7338
1.7286,708.7338
1.7428,708.7338
1.7571,708.7338
1.7714,708.7338
1.7857,708.7338
1.8000,708.7338
1.8143,700.5933
1.8286,700.5933
1.8428,700.5933
1.8571,700.5933
1.8714,700.5933
1.8857,700.5933
1.9000,700.5933
1.9143,700.5933
1.9286,700.5933
1.9428,700.5933
1.9571,700.5933
1.9714,700.5933
1.9857,692.5463
2.0000,692.5463
2.0143,692.5463
2.0286,692.5463
2.0428,692.5463
2.0571,692.5463
2.0714,692.5463
2.0857,692.5463
2.1000,692.5463
2.1143,692.5463
2.1286,692.5463
2.1428,692.5463
2.1571,684.5918
2.1714,684.5918
2.1857,684.5918
2.2000,684.5918
2.2143,684.5918
2.2286,684.5918
2.2428,684.5918
2.2571,676.7285
2.2714,676.7285
2.2857,676.7285
2.3000,676.7285
2.3143,676.7285
2.3286,676.7285
2.3428,676.7285
2.3571,676.7285
2.3714,676.7285
2.3857,676.7285
2.4000,676.7285
2.4143,668.9557
2.4286,668.9557
2.4428,668.9557
2.4571,668.9557
2.4714,668.9557
2.4857,668.9557
2.5000,668.9557
2.5143,668.9557
2.5286,668.9557
2.5428,668.9557
2.5571,668.9557
2.5714,668.9557
2.5857,668.9557
2.6000,668.9557
2.6143,661.2720
2.6286,661.2720
2.6428,661.2720
2.6571,661.2720
2.6714,661.2720
2.6857,661.2720
2.7000,661.2720
2.7143,661.2720
2.7286,661.2720
2.7428,661.2720
2.7571,661.2720
2.7714,661.2720
2.7857,661.2720
2.8000,661.2720
2.8143,661.2720
2.8286,661.2720
2.8428,661.2720
2.8571,661.2720
2.8714,661.2720
2.8857,661.2720
2.9000,661.2720
2.9143,661.2720
2.9286,661.2720
2.9428,661.2720
2.9571,661.2720
2.9714,661.2720
2.9857,661.2720
3.0000,661.2720
3.0143,661.2720
3.0286,661.2720
3.0428,661.2720
3.0571,661.2720
