time_sec,frequency_hz
0.0000,862.5316
0.0143,862.5316
0.0286,862.5316
0.0429,862.5316
0.0572,862.5316
0.0715,862.5316
0.0858,862.5316
0.1000,862.5316
0.1143,862.5316
0.1286,862.5316
0.1429,872.5537
0.1572,872.5537
0.1715,872.5537
0.1858,882.6923
0.2000,882.6923
0.2143,882.6923
0.2286,882.6923
0.2429,882.6923
0.2572,882.6923
0.2715,882.6923
0.2858,882.6923
0.3000,882.6923
0.3143,882.6923
0.3286,892.9487
0.3429,892.9487
0.3572,892.9487
0.3715,903.3242
0.3858,903.3242
0.4000,903.3242
0.4143,903.3242
0.4286,903.3242
0.4429,903.3242
0.4572,913.8204
0.4715,913.8204
0.4858,913.8204
0.5000,913.8204
0.5143,913.8204
0.5286,913.8204
0.5429,924.4384
0.5572,924.4384
0.5715,924.4384
0.5858,924.4384
0.6000,924.4384
0.6143,935.1799
0.6286,935.1799
0.6429,935.1799
0.6572,935.1799
0.6715,935.1799
0.6858,935.1799
0.7000,946.0462
0.7143,946.0462
0.7286,946.0462
0.7429,946.0462
0.7572,957.0387
