time_sec,frequency_hz
0.0000,421.4157
0.0143,416.5753
0.0286,416.5753
0.0428,416.5753
0.0571,416.5753
0.0714,416.5753
0.0857,416.5753
0.1000,416.5753
0.1143,416.5753
0.1286,416.5753
0.1428,416.5753
0.1571,416.5753
0.1714,416.5753
0.1857,416.5753
0.2000,416.5753
0.2143,416.5753
0.2286,416.5753
0.2428,416.5753
0.2571,416.5753
0.2714,416.5753
0.2857,416.5753
0.3000,416.5753
0.3143,416.5753
0.3286,416.5753
0.3428,416.5753
0.3571,416.5753
0.3714,416.5753
0.3857,416.5753
0.4000,416.5753
0.4143,416.5753
0.4286,416.5753
0.4428,416.5753
0.4571,416.5753
0.4714,411.7905
0.4857,411.7905
0.5000,411.7905
0.5143,411.7905
0.5286,407.0607
0.5428,407.0607
0.5571,402.3852
0.5714,402.3852
0.5857,397.7634
