time_sec,frequency_hz
0.0000,350.2967
0.0142,350.2967
0.0285,350.2967
0.0428,350.2967
0.0571,350.2967
0.0714,350.2967
0.0857,346.2732
0.1000,346.2732
0.1142,346.2732
0.1285,342.2959
0.1428,342.2959
0.1571,342.2959
0.1714,342.2959
0.1857,338.3643
0.2000,338.3643
0.2142,338.3643
0.2285,338.3643
0.2428,334.4778
0.2571,334.4778
0.2714,334.4778
0.2857,334.4778
0.3000,334.4778
0.3142,330.6360
0.3285,330.6360
0.3428,330.6360
0.3571,330.6360
0.3714,326.8383
0.3857,326.8383
0.4000,326.8383
0.4142,326.8383
0.4285,323.0843
0.4428,323.0843
0.4571,323.0843
0.4714,323.0843
0.4857,323.0843
0.5000,319.3733
0.5142,319.3733
0.5285,319.3733
0.5428,319.3733
0.5571,315.7050
0.5714,315.7050
0.5857,315.7050
0.6000,315.7050
0.6142,312.0788
0.6285,312.0788
0.6428,312.0788
0.6571,312.0788
0.6714,312.0788
0.6857,312.0788
0.7000,308.4943
0.7142,308.4943
0.7285,308.4943
0.7428,308.4943
0.7571,308.4943
0.7714,304.9510
0.7857,304.9510
0.8000,304.9510
0.8142,304.9510
0.8285,304.9510
0.8428,304.9510
0.8571,304.9510
0.8714,304.9510
0.8857,301.4483
0.9000,301.4483
0.9142,301.4483
0.9285,301.4483
0.9428,301.4483
0.9571,301.4483
0.9714,301.4483
0.9857,301.4483
1.0000,297.9859
1.0142,297.9859
1.0285,297.9859
1.0428,297.9859
1.0571,297.9859
1.0714,294.5632
1.0857,294.5632
1.1000,294.5632
1.1142,291.1799
1.1285,291.1799
1.1428,291.1799
1.1571,291.1799
1.1714,287.8354
1.1857,287.8354
1.2000,287.8354
1.2142,287.8354
1.2285,287.8354
1.2428,284.5293
1.2571,284.5293
1.2714,284.5293
1.2857,284.5293
1.3000,284.5293
1.3142,284.5293
1.3285,284.5293
1.3428,281.2612
1.3571,281.2612
1.3714,281.2612
1.3857,281.2612
1.4000,281.2612
1.4142,278.0306
1.4285,278.0306
1.4428,278.0306
1.4571,278.0306
1.4714,278.0306
1.4857,278.0306
1.5000,274.8372
1.5142,274.8372
1.5285,274.8372
1.5428,274.8372
1.5571,274.8372
1.5714,274.8372
1.5857,274.8372
1.6000,271.6804
1.6142,271.6804
1.6285,271.6804
1.6428,268.5599
1.6571,268.5599
1.6714,268.5599
1.6857,268.5599
1.7000,268.5599
1.7142,265.4752
1.7285,265.4752
1.7428,265.4752
1.7571,265.4752
1.7714,265.4752
1.7857,262.4260
1.8000,262.4260
1.8142,262.4260
1.8285,262.4260
1.8428,262.4260
1.8571,259.4118
1.8714,259.4118
1.8857,259.4118
1.9000,259.4118
1.9142,259.4118
1.9285,259.4118
1.9428,256.4322
1.9571,256.4322
1.9714,256.4322
1.9857,256.4322
2.0000,256.4322
2.0142,256.4322
2.0285,256.4322
2.0428,256.4322
2.0571,253.4868
2.0714,253.4868
2.0857,253.4868
2.1000,253.4868
2.1142,253.4868
2.1285,253.4868
2.1428,253.4868
2.1571,253.4868
2.1714,253.4868
2.1857,253.4868
2.2000,250.5752
2.2142,250.5752
2.2285,250.5752
2.2428,250.5752
2.2571,250.5752
2.2714,250.5752
2.2857,250.5752
2.3000,247.6971
2.3142,247.6971
2.3285,247.6971
2.3428,247.6971
2.3571,247.6971
2.3714,247.6971
2.3857,247.6971
2.4000,247.6971
2.4142,247.6971
2.4285,244.8521
2.4428,244.8521
2.4571,244.8521
2.4714,244.8521
2.4857,244.8521
2.5000,244.8521
2.5142,244.8521
2.5285,242.0397
2.5428,242.0397
2.5571,242.0397
2.5714,242.0397
2.5857,242.0397
2.6000,242.0397
2.6142,242.0397
2.6285,239.2597
2.6428,239.2597
2.6571,239.2597
2.6714,239.2597
2.6857,239.2597
2.7000,239.2597
2.7142,239.2597
2.7285,239.2597
2.7428,236.5115
2.7571,236.5115
2.7714,236.5115
2.7857,236.5115
2.8000,236.5115
2.8142,236.5115
2.8285,236.5115
2.8428,236.5115
2.8571,233.7950
2.8714,233.7950
2.8857,233.7950
2.9000,233.7950
2.9142,233.7950
2.9285,233.7950
2.9428,233.7950
2.9571,233.7950
2.9714,233.7950
2.9857,233.7950
3.0000,231.1096
3.0142,231.1096
3.0285,231.1096
3.0428,231.1096
3.0571,231.1096
3.0714,231.1096
3.0857,231.1096
3.1000,231.1096
3.1142,228.4551
3.1285,228.4551
3.1428,228.4551
3.1571,228.4551
3.1714,228.4551
3.1857,228.4551
3.2000,228.4551
3.2142,228.4551
3.2285,228.4551
3.2428,228.4551
3.2571,228.4551
3.2714,225.8311
3.2857,225.8311
3.3000,225.8311
3.3142,225.8311
3.3285,225.8311
3.3428,225.8311
3.3571,225.8311
