time_sec,frequency_hz
0.0000,473.0231
0.0143,478.5193
0.0286,478.5193
0.0428,478.5193
0.0571,478.5193
0.0714,478.5193
0.0857,478.5193
0.1000,478.5193
0.1143,484.0795
0.1286,484.0795
0.1428,484.0795
0.1571,484.0795
0.1714,484.0795
0.1857,484.0795
0.2000,484.0795
0.2143,484.0795
0.2286,484.0795
0.2428,484.0795
0.2571,484.0795
0.2714,484.0795
0.2857,484.0795
0.3000,484.0795
0.3143,484.0795
0.3286,484.0795
0.3428,484.0795
0.3571,484.0795
0.3714,484.0795
0.3857,484.0795
0.4000,484.0795
0.4143,489.7042
0.4286,489.7042
0.4428,489.7042
0.4571,489.7042
0.4714,489.7042
0.4857,489.7042
0.5000,489.7042
0.5143,489.7042
0.5286,489.7042
0.5428,489.7042
0.5571,489.7042
0.5714,484.0795
0.5857,484.0795
0.6000,484.0795
0.6143,484.0795
0.6286,484.0795
0.6428,484.0795
0.6571,484.0795
0.6714,484.0795
0.6857,484.0795
0.7000,484.0795
0.7143,489.7042
0.7286,489.7042
0.7428,489.7042
0.7571,489.7042
0.7714,489.7042
0.7857,489.7042
0.8000,489.7042
0.8143,489.7042
0.8286,489.7042
0.8428,489.7042
0.8571,495.3943
0.8714,495.3943
0.8857,495.3943
0.9000,495.3943
0.9143,495.3943
0.9286,495.3943
0.9428,495.3943
0.9571,495.3943
0.9714,501.1505
0.9857,501.1505
1.0000,501.1505
1.0143,501.1505
1.0286,501.1505
1.0428,501.1505
1.0571,506.9736
1.0714,506.9736
1.0857,506.9736
1.1000,506.9736
1.1143,506.9736
1.1286,512.8643
1.1428,512.8643
1.1571,512.8643
1.1714,512.8643
1.1857,512.8643
1.2000,512.8643
1.2143,512.8643
1.2286,512.8643
1.2428,512.8643
1.2571,518.8235
1.2714,518.8235
1.2857,518.8235
1.3000,518.8235
1.3143,524.8520
1.3286,524.8520
1.3428,524.8520
1.3571,524.8520
1.3714,524.8520
1.3857,524.8520
1.4000,524.8520
1.4143,524.8520
1.4286,524.8520
1.4428,524.8520
1.4571,524.8520
1.4714,530.9505
1.4857,530.9505
1.5000,530.9505
1.5143,530.9505
1.5286,530.9505
1.5428,530.9505
1.5571,530.9505
1.5714,537.1198
1.5857,537.1198
1.6000,537.1198
1.6143,537.1198
1.6286,537.1198
1.6428,537.1198
1.6571,537.1198
1.6714,537.1198
1.6857,537.1198
1.7000,543.3608
1.7143,543.3608
1.7286,543.3608
1.7428,543.3608
1.7571,543.3608
1.7714,549.6744
1.7857,549.6744
1.8000,549.6744
1.8143,549.6744
1.8286,549.6744
1.8428,549.6744
1.8571,549.6744
1.8714,549.6744
1.8857,549.6744
1.9000,556.0613
1.9143,556.0613
1.9286,556.0613
1.9428,556.0613
1.9571,556.0613
1.9714,556.0613
1.9857,556.0613
2.0000,556.0613
2.0143,556.0613
2.0286,556.0613
2.0428,556.0613
2.0571,556.0613
2.0714,562.5224
2.0857,562.5224
2.1000,562.5224
2.1143,562.5224
2.1286,562.5224
2.1428,562.5224
2.1571,562.5224
2.1714,562.5224
2.1857,562.5224
2.2000,569.0586
2.2143,569.0586
2.2286,569.0586
2.2428,569.0586
2.2571,569.0586
2.2714,569.0586
2.2857,569.0586
2.3000,569.0586
2.3143,575.6707
2.3286,575.6707
2.3428,575.6707
2.3571,575.6707
2.3714,575.6707
2.3857,575.6707
2.4000,575.6707
2.4143,575.6707
2.4286,575.6707
2.4428,575.6707
2.4571,582.3597
2.4714,582.3597
2.4857,582.3597
2.5000,582.3597
2.5143,582.3597
2.5286,582.3597
2.5428,582.3597
2.5571,582.3597
2.5714,582.3597
2.5857,589.1264
2.6000,589.1264
2.6143,589.1264
2.6286,589.1264
2.6428,589.1264
2.6571,589.1264
2.6714,589.1264
2.6857,589.1264
2.7000,589.1264
2.7143,595.9717
2.7286,595.9717
2.7428,595.9717
2.7571,595.9717
2.7714,595.9717
2.7857,595.9717
2.8000,595.9717
2.8143,595.9717
2.8286,595.9717
2.8428,595.9717
2.8571,595.9717
2.8714,602.8966
2.8857,602.8966
2.9000,602.8966
2.9143,602.8966
2.9286,602.8966
2.9428,602.8966
2.9571,602.8966
2.9714,602.8966
2.9857,602.8966
3.0000,609.9019
3.0143,609.9019
3.0286,609.9019
3.0428,609.9019
3.0571,609.9019
3.0714,609.9019
3.0857,609.9019
3.1000,616.9886
3.1143,616.9886
3.1286,616.9886
3.1428,616.9886
3.1571,616.9886
3.1714,616.9886
3.1857,624.1577
3.2000,624.1577
3.2143,624.1577
3.2286,624.1577
3.2428,624.1577
3.2571,624.1577
3.2714,624.1577
3.2857,624.1577
3.3000,631.4101
3.3143,631.4101
3.3286,631.4101
3.3428,631.4101
3.3571,631.4101
3.3714,631.4101
3.3857,631.4101
3.4000,638.7467
3.4143,638.7467
3.4286,638.7467
3.4428,638.7467
3.4571,638.7467
3.4714,638.7467
3.4857,638.7467
3.5000,638.7467
3.5143,638.7467
3.5286,646.1686
3.5428,646.1686
3.5571,646.1686
3.5714,646.1686
3.5857,646.1686
3.6000,646.1686
3.6143,646.1686
3.6286,646.1686
3.6428,653.6767
3.6571,653.6767
3.6714,653.6767
3.6857,653.6767
3.7000,653.6767
3.7143,653.6767
3.7286,653.6767
3.7428,653.6767
3.7571,653.6767
3.7714,653.6767
3.7857,653.6767
3.8000,653.6767
3.8143,653.6767
3.8286,653.6767
3.8428,653.6767
