time_sec,frequency_hz
0.0000,512.8643
0.0143,512.8643
0.0286,518.8235
0.0429,518.8235
0.0572,518.8235
0.0715,518.8235
0.0858,518.8235
0.1000,518.8235
0.1143,518.8235
0.1286,518.8235
0.1429,518.8235
0.1572,518.8235
0.1715,518.8235
0.1858,518.8235
0.2000,518.8235
0.2143,518.8235
0.2286,518.8235
0.2429,518.8235
0.2572,518.8235
0.2715,518.8235
0.2858,518.8235
0.3000,518.8235
0.3143,518.8235
0.3286,518.8235
0.3429,518.8235
0.3572,518.8235
0.3715,518.8235
0.3858,518.8235
0.4000,518.8235
0.4143,518.8235
0.4286,512.8643
0.4429,512.8643
0.4572,512.8643
0.4715,512.8643
0.4858,512.8643
0.5000,506.9736
0.5143,506.9736
0.5286,506.9736
0.5429,501.1505
0.5572,501.1505
0.5715,501.1505
0.5858,495.3943
0.6000,495.3943
0.6143,489.7042
0.6286,489.7042
0.6429,484.0795
0.6572,484.0795
0.6715,484.0795
0.6858,478.5193
0.7000,478.5193
0.7143,478.5193
0.7286,478.5193
0.7429,473.0231
0.7572,473.0231
0.7715,473.0231
0.7858,473.0231
0.8000,473.0231
0.8143,473.0231
0.8286,467.5899
0.8429,467.5899
0.8572,467.5899
0.8715,467.5899
0.8858,467.5899
0.9000,467.5899
0.9143,462.2192
0.9286,462.2192
0.9429,462.2192
0.9572,462.2192
0.9715,456.9102
0.9858,456.9102
1.0000,456.9102
1.0143,456.9102
1.0286,456.9102
1.0429,451.6621
1.0572,451.6621
1.0715,451.6621
1.0858,451.6621
1.1000,446.4743
1.1143,446.4743
1.1286,446.4743
1.1429,446.4743
1.1572,441.3461
1.1715,441.3461
1.1858,441.3461
1.2000,441.3461
1.2143,441.3461
1.2286,441.3461
1.2429,436.2768
1.2572,436.2768
1.2715,436.2768
1.2858,436.2768
1.3000,436.2768
1.3143,436.2768
1.3286,431.2658
1.3429,431.2658
1.3572,431.2658
1.3715,431.2658
1.3858,431.2658
1.4000,431.2658
1.4143,426.3123
1.4286,426.3123
1.4429,426.3123
1.4572,426.3123
1.4715,426.3123
1.4858,426.3123
1.5000,426.3123
1.5143,421.4157
1.5286,421.4157
1.5429,421.4157
1.5572,421.4157
1.5715,421.4157
1.5858,416.5753
1.6000,416.5753
1.6143,416.5753
1.6286,416.5753
1.6429,411.7905
1.6572,411.7905
1.6715,411.7905
1.6858,411.7905
1.7000,411.7905
1.7143,407.0607
1.7286,407.0607
1.7429,407.0607
1.7572,407.0607
1.7715,407.0607
1.7858,407.0607
1.8000,402.3852
1.8143,402.3852
1.8286,402.3852
1.8429,402.3852
1.8572,402.3852
1.8715,402.3852
1.8858,397.7634
1.9000,397.7634
1.9143,397.7634
1.9286,393.1947
1.9429,393.1947
1.9572,393.1947
1.9715,388.6785
1.9858,388.6785
2.0000,388.6785
2.0143,388.6785
2.0286,384.2141
2.0429,384.2141
2.0572,384.2141
2.0715,384.2141
2.0858,384.2141
2.1000,379.8011
2.1143,379.8011
2.1286,379.8011
2.1429,379.8011
2.1572,379.8011
2.1715,375.4387
2.1858,375.4387
2.2000,375.4387
2.2143,375.4387
2.2286,375.4387
2.2429,371.1264
2.2572,371.1264
2.2715,371.1264
2.2858,371.1264
2.3000,371.1264
2.3143,366.8636
2.3286,366.8636
2.3429,366.8636
2.3572,366.8636
2.3715,366.8636
2.3858,366.8636
2.4000,362.6498
2.4143,362.6498
2.4286,362.6498
2.4429,362.6498
2.4572,362.6498
2.4715,358.4845
2.4858,358.4845
2.5000,358.4845
2.5143,358.4845
2.5286,358.4845
2.5429,354.3669
2.5572,354.3669
2.5715,354.3669
2.5858,354.3669
2.6000,354.3669
2.6143,354.3669
2.6286,354.3669
2.6429,354.3669
2.6572,354.3669
2.6715,354.3669
2.6858,350.2967
2.7000,350.2967
2.7143,350.2967
2.7286,350.2967
2.7429,350.2967
2.7572,350.2967
2.7715,350.2967
2.7858,346.2732
2.8000,346.2732
2.8143,346.2732
2.8286,346.2732
2.8429,346.2732
2.8572,346.2732
2.8715,346.2732
2.8858,342.2959
2.9000,342.2959
2.9143,342.2959
2.9286,342.2959
2.9429,342.2959
2.9572,342.2959
2.9715,338.3643
2.9858,338.3643
3.0000,338.3643
3.0143,338.3643
3.0286,338.3643
3.0429,338.3643
3.0572,334.4778
3.0715,334.4778
3.0858,334.4778
3.1000,334.4778
3.1143,334.4778
3.1286,334.4778
3.1429,330.6360
3.1572,330.6360
3.1715,330.6360
3.1858,330.6360
3.2000,330.6360
3.2143,330.6360
3.2286,330.6360
3.2429,326.8383
3.2572,326.8383
3.2715,326.8383
3.2858,326.8383
3.3000,326.8383
3.3143,323.0843
3.3286,323.0843
3.3429,323.0843
3.3572,323.0843
3.3715,323.0843
3.3858,319.3733
3.4000,319.3733
3.4143,319.3733
3.4286,319.3733
3.4429,319.3733
3.4572,319.3733
3.4715,315.7050
3.4858,315.7050
3.5000,315.7050
3.5143,315.7050
3.5286,315.7050
3.5429,315.7050
3.5572,315.7050
3.5715,315.7050
3.5858,315.7050
3.6000,312.0788
3.6143,312.0788
3.6286,312.0788
3.6429,312.0788
3.6572,312.0788
3.6715,312.0788
3.6858,312.0788
3.7000,312.0788
3.7143,312.0788
3.7286,312.0788
3.7429,308.4943
3.7572,308.4943
3.7715,308.4943
3.7858,308.4943
3.8000,308.4943
3.8143,308.4943
3.8286,304.9510
3.8429,304.9510
3.8572,304.9510
3.8715,304.9510
3.8858,304.9510
3.9000,304.9510
3.9143,304.9510
3.9286,304.9510
3.9429,304.9510
3.9572,304.9510
3.9715,304.9510
3.9858,297.9859
4.0000,297.9859
4.0143,297.9859
4.0286,297.9859
4.0429,297.9859
4.0572,297.9859
4.0715,294.5632
4.0858,294.5632
4.1000,294.5632
4.1143,294.5632
4.1286,294.5632
4.1429,294.5632
4.1572,294.5632
4.1715,294.5632
4.1858,294.5632
4.2000,294.5632
4.2143,294.5632
4.2286,294.5632
4.2429,294.5632
4.2572,294.5632
4.2715,294.5632
4.2858,294.5632
4.3000,294.5632
4.3143,294.5632
4.3286,294.5632
4.3429,294.5632
4.3572,294.5632
4.3715,294.5632
4.3858,294.5632
4.4000,294.5632
4.4143,294.5632
4.4286,294.5632
4.4429,294.5632
4.4572,294.5632
4.4715,294.5632
4.4858,294.5632
4.5000,294.5632
4.5143,294.5632
4.5286,294.5632
4.5429,294.5632
4.5572,294.5632
4.5715,294.5632
4.5858,294.5632
4.6000,294.5632
4.6143,294.5632
4.6286,294.5632
4.6429,294.5632
4.6572,294.5632
4.6715,294.5632
4.6858,294.5632
4.7000,294.5632
4.7143,294.5632
4.7286,294.5632
4.7429,294.5632
4.7572,294.5632
4.7715,294.5632
4.7858,294.5632
4.8000,294.5632
4.8143,294.5632
4.8286,294.5632
4.8429,294.5632
4.8572,294.5632
4.8715,294.5632
4.8858,294.5632
4.9000,294.5632
4.9143,294.5632
4.9286,294.5632
4.9429,294.5632
4.9572,294.5632
4.9715,294.5632
4.9858,294.5632
5.0000,294.5632
5.0143,294.5632
5.0286,294.5632
5.0429,294.5632
5.0572,294.5632
5.0715,294.5632
5.0858,294.5632
5.1000,294.5632
5.1143,294.5632
5.1286,294.5632
5.1429,294.5632
5.1572,294.5632
5.1715,294.5632
5.1858,294.5632
5.2000,294.5632
