time_sec,frequency_hz
0.0000,759.6021
0.0143,759.6021
0.0286,759.6021
0.0429,759.6021
0.0572,759.6021
0.0714,759.6021
0.0857,759.6021
0.1000,759.6021
0.1143,759.6021
0.1286,759.6021
0.1429,759.6021
0.1572,759.6021
0.1714,759.6021
0.1857,759.6021
0.2000,759.6021
0.2143,759.6021
0.2286,759.6021
0.2429,759.6021
0.2572,759.6021
0.2714,759.6021
0.2857,759.6021
0.3000,759.6021
0.3143,759.6021
0.3286,759.6021
0.3429,759.6021
0.3572,759.6021
0.3714,759.6021
0.3857,759.6021
0.4000,759.6021
0.4143,759.6021
0.4286,759.6021
0.4429,759.6021
0.4572,759.6021
0.4714,759.6021
0.4857,759.6021
0.5000,759.6021
0.5143,768.4283
0.5286,768.4283
0.5429,768.4283
0.5572,768.4283
0.5714,768.4283
0.5857,768.4283
0.6000,768.4283
0.6143,768.4283
0.6286,768.4283
0.6429,768.4283
0.6572,768.4283
0.6714,777.3570
0.6857,777.3570
0.7000,777.3570
0.7143,777.3570
0.7286,777.3570
0.7429,777.3570
