time_sec,frequency_hz
0.0000,379.8011
0.0142,384.2141
0.0285,384.2141
0.0428,384.2141
0.0571,384.2141
0.0714,384.2141
0.0857,384.2141
0.1000,384.2141
0.1142,384.2141
0.1285,384.2141
0.1428,384.2141
0.1571,384.2141
0.1714,384.2141
0.1857,384.2141
0.2000,384.2141
0.2142,384.2141
0.2285,384.2141
0.2428,384.2141
0.2571,384.2141
0.2714,384.2141
0.2857,384.2141
0.3000,384.2141
0.3142,384.2141
0.3285,384.2141
0.3428,384.2141
0.3571,384.2141
0.3714,384.2141
0.3857,384.2141
0.4000,384.2141
0.4142,384.2141
0.4285,384.2141
0.4428,384.2141
0.4571,384.2141
0.4714,384.2141
0.4857,384.2141
0.5000,384.2141
0.5142,379.8011
0.5285,379.8011
0.5428,379.8011
0.5571,379.8011
0.5714,375.4387
0.5857,375.4387
0.6000,371.1264
0.6142,371.1264
0.6285,366.8636
0.6428,366.8636
0.6571,366.8636
0.6714,366.8636
0.6857,366.8636
0.7000,362.6498
0.7142,362.6498
0.7285,362.6498
0.7428,362.6498
0.7571,358.4845
0.7714,358.4845
0.7857,358.4845
0.8000,358.4845
0.8142,358.4845
0.8285,358.4845
0.8428,358.4845
0.8571,354.3669
0.8714,354.3669
0.8857,350.2967
0.9000,350.2967
0.9142,350.2967
0.9285,350.2967
0.9428,350.2967
0.9571,350.2967
0.9714,350.2967
0.9857,350.2967
1.0000,346.2732
1.0142,346.2732
1.0285,346.2732
1.0428,346.2732
1.0571,346.2732
1.0714,342.2959
1.0857,342.2959
1.1000,342.2959
1.1142,342.2959
1.1285,342.2959
1.1428,342.2959
1.1571,342.2959
1.1714,342.2959
1.1857,342.2959
1.2000,338.3643
1.2142,338.3643
1.2285,338.3643
1.2428,338.3643
1.2571,338.3643
1.2714,334.4778
1.2857,334.4778
1.3000,334.4778
1.3142,334.4778
1.3285,334.4778
1.3428,334.4778
1.3571,330.6360
1.3714,330.6360
1.3857,330.6360
1.4000,330.6360
1.4142,330.6360
1.4285,330.6360
1.4428,330.6360
1.4571,326.8383
1.4714,326.8383
1.4857,326.8383
1.5000,326.8383
1.5142,326.8383
1.5285,326.8383
1.5428,326.8383
1.5571,323.0843
1.5714,323.0843
1.5857,323.0843
1.6000,323.0843
1.6142,323.0843
1.6285,323.0843
1.6428,323.0843
1.6571,319.3733
1.6714,319.3733
1.6857,319.3733
1.7000,319.3733
1.7142,319.3733
1.7285,319.3733
1.7428,315.7050
1.7571,315.7050
1.7714,315.7050
1.7857,315.7050
1.8000,315.7050
1.8142,315.7050
1.8285,315.7050
1.8428,312.0788
1.8571,312.0788
1.8714,312.0788
1.8857,312.0788
1.9000,312.0788
1.9142,312.0788
1.9285,312.0788
1.9428,312.0788
1.9571,308.4943
1.9714,308.4943
1.9857,308.4943
2.0000,308.4943
2.0142,308.4943
2.0285,308.4943
2.0428,304.9510
2.0571,304.9510
2.0714,304.9510
2.0857,304.9510
2.1000,304.9510
2.1142,304.9510
2.1285,301.4483
2.1428,301.4483
2.1571,301.4483
2.1714,301.4483
2.1857,297.9859
2.2000,297.9859
2.2142,297.9859
2.2285,297.9859
2.2428,297.9859
2.2571,297.9859
2.2714,297.9859
2.2857,294.5632
2.3000,294.5632
2.3142,294.5632
2.3285,294.5632
2.3428,294.5632
2.3571,294.5632
2.3714,291.1799
2.3857,291.1799
2.4000,291.1799
2.4142,291.1799
2.4285,291.1799
2.4428,287.8354
2.4571,287.8354
2.4714,287.8354
2.4857,287.8354
2.5000,287.8354
2.5142,287.8354
2.5285,287.8354
2.5428,287.8354
2.5571,287.8354
2.5714,287.8354
2.5857,287.8354
2.6000,287.8354
2.6142,284.5293
2.6285,284.5293
2.6428,284.5293
2.6571,284.5293
2.6714,284.5293
2.6857,284.5293
2.7000,284.5293
2.7142,284.5293
2.7285,284.5293
2.7428,284.5293
2.7571,284.5293
2.7714,281.2612
2.7857,281.2612
2.8000,281.2612
2.8142,281.2612
2.8285,281.2612
2.8428,281.2612
2.8571,281.2612
2.8714,281.2612
2.8857,281.2612
2.9000,278.0306
2.9142,278.0306
2.9285,278.0306
2.9428,278.0306
2.9571,278.0306
2.9714,278.0306
2.9857,278.0306
3.0000,274.8372
3.0142,274.8372
3.0285,274.8372
3.0428,274.8372
3.0571,274.8372
3.0714,271.6804
3.0857,271.6804
3.1000,271.6804
3.1142,271.6804
3.1285,271.6804
3.1428,271.6804
3.1571,271.6804
3.1714,268.5599
3.1857,268.5599
3.2000,268.5599
3.2142,268.5599
3.2285,268.5599
3.2428,268.5599
3.2571,268.5599
3.2714,268.5599
3.2857,268.5599
3.3000,268.5599
3.3142,265.4752
3.3285,265.4752
3.3428,265.4752
3.3571,265.4752
3.3714,265.4752
3.3857,265.4752
3.4000,265.4752
3.4142,262.4260
3.4285,262.4260
3.4428,262.4260
3.4571,262.4260
3.4714,262.4260
3.4857,262.4260
3.5000,259.4118
3.5142,259.4118
3.5285,259.4118
3.5428,259.4118
3.5571,259.4118
3.5714,259.4118
3.5857,256.4322
3.6000,256.4322
3.6142,256.4322
3.6285,256.4322
3.6428,256.4322
3.6571,256.4322
3.6714,256.4322
3.6857,253.4868
3.7000,253.4868
3.7142,253.4868
3.7285,253.4868
3.7428,253.4868
3.7571,253.4868
3.7714,253.4868
3.7857,253.4868
3.8000,253.4868
3.8142,253.4868
3.8285,250.5752
3.8428,250.5752
3.8571,250.5752
3.8714,250.5752
3.8857,250.5752
3.9000,250.5752
3.9142,250.5752
3.9285,250.5752
3.9428,250.5752
3.9571,250.5752
3.9714,247.6971
3.9857,247.6971
4.0000,247.6971
4.0142,247.6971
4.0285,247.6971
4.0428,247.6971
4.0571,247.6971
4.0714,244.8521
