time_sec,frequency_hz
0.0000,903.3242
0.0143,903.3242
0.0286,903.3242
0.0429,903.3242
0.0572,903.3242
0.0715,903.3242
0.0857,903.3242
0.1000,903.3242
0.1143,903.3242
0.1286,903.3242
0.1429,903.3242
0.1572,903.3242
0.1715,903.3242
0.1857,903.3242
0.2000,903.3242
0.2143,903.3242
0.2286,903.3242
0.2429,903.3242
0.2572,903.3242
0.2715,903.3242
0.2857,903.3242
0.3000,903.3242
0.3143,903.3242
0.3286,903.3242
0.3429,903.3242
0.3572,903.3242
0.3715,903.3242
0.3857,903.3242
0.4000,903.3242
0.4143,903.3242
0.4286,903.3242
0.4429,903.3242
0.4572,903.3242
0.4715,872.5537
0.4857,862.5316
0.5000,862.5316
0.5143,862.5316
0.5286,862.5316
0.5429,862.5316
0.5572,862.5316
0.5715,862.5316
0.5857,862.5316
0.6000,862.5316
0.6143,862.5316
0.6286,862.5316
0.6429,852.6245
0.6572,852.6245
0.6715,852.6245
0.6857,852.6245
0.7000,852.6245
0.7143,852.6245
0.7286,852.6245
0.7429,852.6245
0.7572,842.8313
0.7715,842.8313
0.7857,842.8313
0.8000,842.8313
0.8143,842.8313
0.8286,842.8313
0.8429,842.8313
0.8572,842.8313
0.8715,842.8313
0.8857,842.8313
0.9000,842.8313
0.9143,842.8313
0.9286,842.8313
0.9429,842.8313
0.9572,842.8313
0.9715,842.8313
0.9857,842.8313
1.0000,842.8313
1.0143,842.8313
1.0286,842.8313
1.0429,842.8313
1.0572,842.8313
1.0715,842.8313
1.0857,842.8313
1.1000,842.8313
1.1143,842.8313
1.1286,814.1214
1.1429,814.1214
1.1572,814.1214
1.1715,814.1214
1.1857,814.1214
1.2000,814.1214
1.2143,814.1214
1.2286,814.1214
1.2429,814.1214
1.2572,814.1214
1.2715,814.1214
1.2857,804.7704
1.3000,804.7704
1.3143,804.7704
1.3286,804.7704
1.3429,804.7704
1.3572,804.7704
1.3715,804.7704
1.3857,804.7704
1.4000,804.7704
1.4143,804.7704
1.4286,804.7704
1.4429,804.7704
1.4572,804.7704
1.4715,804.7704
1.4857,795.5268
1.5000,795.5268
1.5143,795.5268
1.5286,795.5268
1.5429,795.5268
1.5572,795.5268
1.5715,795.5268
1.5857,795.5268
1.6000,786.3894
1.6143,786.3894
1.6286,786.3894
1.6429,786.3894
1.6572,786.3894
1.6715,786.3894
1.6857,786.3894
1.7000,786.3894
1.7143,786.3894
1.7286,786.3894
1.7429,786.3894
1.7572,786.3894
1.7715,786.3894
1.7857,777.3570
1.8000,777.3570
1.8143,777.3570
1.8286,777.3570
1.8429,777.3570
1.8572,777.3570
1.8715,777.3570
1.8857,777.3570
1.9000,768.4283
1.9143,768.4283
1.9286,768.4283
1.9429,768.4283
1.9572,768.4283
1.9715,768.4283
1.9857,759.6021
2.0000,759.6021
2.0143,759.6021
2.0286,759.6021
2.0429,759.6021
2.0572,759.6021
2.0715,759.6021
2.0857,759.6021
2.1000,759.6021
2.1143,759.6021
2.1286,759.6021
2.1429,750.8773
2.1572,750.8773
2.1715,750.8773
2.1857,750.8773
2.2000,750.8773
2.2143,750.8773
2.2286,750.8773
2.2429,750.8773
2.2572,750.8773
