time_sec,frequency_hz
0.0000,338.3643
0.0142,338.3643
0.0285,338.3643
0.0428,338.3643
0.0571,338.3643
0.0714,338.3643
0.0857,334.4778
0.1000,334.4778
0.1142,334.4778
0.1285,334.4778
0.1428,334.4778
0.1571,334.4778
0.1714,334.4778
0.1857,330.6360
0.2000,330.6360
0.2142,330.6360
0.2285,330.6360
0.2428,330.6360
0.2571,330.6360
0.2714,326.8383
0.2857,326.8383
0.3000,326.8383
0.3142,326.8383
0.3285,326.8383
0.3428,326.8383
0.3571,323.0843
0.3714,323.0843
0.3857,323.0843
0.4000,323.0843
0.4142,319.3733
0.4285,319.3733
0.4428,319.3733
0.4571,319.3733
0.4714,319.3733
0.4857,319.3733
0.5000,319.3733
0.5142,315.7050
0.5285,315.7050
0.5428,312.0788
0.5571,312.0788
0.5714,312.0788
0.5857,312.0788
0.6000,308.4943
0.6142,308.4943
0.6285,308.4943
0.6428,304.9510
0.6571,304.9510
0.6714,304.9510
0.6857,304.9510
0.7000,301.4483
0.7142,301.4483
0.7285,301.4483
0.7428,301.4483
0.7571,301.4483
0.7714,301.4483
0.7857,294.5632
0.8000,291.1799
0.8142,291.1799
0.8285,287.8354
0.8428,284.5293
0.8571,284.5293
0.8714,281.2612
0.8857,281.2612
0.9000,281.2612
0.9142,278.0306
0.9285,278.0306
0.9428,278.0306
0.9571,278.0306
0.9714,274.8372
0.9857,274.8372
1.0000,274.8372
1.0142,274.8372
1.0285,271.6804
1.0428,271.6804
1.0571,271.6804
1.0714,271.6804
1.0857,268.5599
1.1000,268.5599
1.1142,268.5599
1.1285,268.5599
1.1428,265.4752
1.1571,265.4752
1.1714,265.4752
1.1857,262.4260
1.2000,262.4260
1.2142,262.4260
1.2285,262.4260
1.2428,259.4118
1.2571,259.4118
1.2714,259.4118
1.2857,259.4118
1.3000,259.4118
1.3142,256.4322
1.3285,256.4322
1.3428,256.4322
1.3571,256.4322
1.3714,256.4322
1.3857,253.4868
1.4000,253.4868
1.4142,253.4868
1.4285,253.4868
1.4428,253.4868
1.4571,250.5752
1.4714,250.5752
1.4857,250.5752
1.5000,250.5752
1.5142,250.5752
1.5285,250.5752
1.5428,250.5752
1.5571,247.6971
1.5714,247.6971
1.5857,247.6971
1.6000,247.6971
1.6142,247.6971
1.6285,247.6971
1.6428,247.6971
1.6571,247.6971
1.6714,247.6971
1.6857,247.6971
1.7000,247.6971
1.7142,247.6971
1.7285,247.6971
1.7428,247.6971
1.7571,247.6971
1.7714,247.6971
1.7857,244.8521
1.8000,244.8521
1.8142,244.8521
1.8285,244.8521
1.8428,244.8521
1.8571,244.8521
1.8714,244.8521
1.8857,244.8521
1.9000,244.8521
1.9142,244.8521
1.9285,244.8521
1.9428,244.8521
1.9571,244.8521
1.9714,244.8521
1.9857,244.8521
2.0000,244.8521
2.0142,244.8521
2.0285,244.8521
2.0428,244.8521
2.0571,242.0397
2.0714,242.0397
2.0857,242.0397
2.1000,242.0397
2.1142,242.0397
2.1285,242.0397
2.1428,244.8521
