time_sec,frequency_hz
0.0000,350.2967
0.0143,350.2967
0.0286,350.2967
0.0428,350.2967
0.0571,350.2967
0.0714,350.2967
0.0857,350.2967
0.1000,350.2967
0.1143,350.2967
0.1286,350.2967
0.1428,350.2967
0.1571,350.2967
0.1714,350.2967
0.1857,350.2967
0.2000,346.2732
0.2143,346.2732
0.2286,346.2732
0.2428,346.2732
0.2571,346.2732
0.2714,346.2732
0.2857,346.2732
0.3000,346.2732
0.3143,346.2732
0.3286,346.2732
0.3428,346.2732
0.3571,346.2732
0.3714,346.2732
0.3857,346.2732
0.4000,346.2732
0.4143,346.2732
0.4286,346.2732
0.4428,346.2732
0.4571,346.2732
0.4714,346.2732
0.4857,346.2732
0.5000,346.2732
0.5143,346.2732
0.5286,346.2732
0.5428,346.2732
0.5571,342.2959
0.5714,342.2959
0.5857,342.2959
0.6000,342.2959
0.6143,342.2959
0.6286,342.2959
0.6428,342.2959
0.6571,338.3643
0.6714,338.3643
0.6857,338.3643
0.7000,338.3643
0.7143,334.4778
0.7286,334.4778
0.7428,334.4778
0.7571,330.6360
0.7714,330.6360
0.7857,330.6360
0.8000,326.8383
0.8143,326.8383
0.8286,326.8383
0.8428,326.8383
0.8571,326.8383
0.8714,326.8383
0.8857,326.8383
0.9000,326.8383
0.9143,326.8383
0.9286,326.8383
0.9428,315.7050
0.9571,312.0788
0.9714,312.0788
0.9857,312.0788
1.0000,308.4943
1.0143,308.4943
1.0286,304.9510
1.0428,304.9510
1.0571,301.4483
1.0714,301.4483
1.0857,301.4483
1.1000,297.9859
1.1143,297.9859
1.1286,297.9859
1.1428,294.5632
1.1571,294.5632
1.1714,291.1799
1.1857,291.1799
1.2000,287.8354
1.2143,287.8354
1.2286,284.5293
1.2428,284.5293
1.2571,284.5293
1.2714,281.2612
1.2857,281.2612
1.3000,278.0306
1.3143,278.0306
1.3286,278.0306
1.3428,274.8372
1.3571,274.8372
1.3714,274.8372
1.3857,271.6804
1.4000,271.6804
1.4143,271.6804
1.4286,271.6804
1.4428,268.5599
1.4571,268.5599
1.4714,265.4752
1.4857,265.4752
1.5000,265.4752
1.5143,265.4752
1.5286,262.4260
1.5428,262.4260
1.5571,262.4260
1.5714,259.4118
1.5857,259.4118
1.6000,259.4118
1.6143,256.4322
1.6286,256.4322
1.6428,256.4322
1.6571,256.4322
1.6714,253.4868
1.6857,253.4868
1.7000,253.4868
1.7143,253.4868
1.7286,250.5752
1.7428,250.5752
1.7571,250.5752
1.7714,250.5752
1.7857,247.6971
1.8000,247.6971
1.8143,247.6971
1.8286,244.8521
1.8428,244.8521
1.8571,244.8521
1.8714,244.8521
1.8857,244.8521
1.9000,242.0397
1.9143,242.0397
1.9286,242.0397
1.9428,242.0397
1.9571,242.0397
1.9714,242.0397
1.9857,239.2597
2.0000,239.2597
2.0143,239.2597
2.0286,239.2597
2.0428,239.2597
2.0571,239.2597
2.0714,239.2597
2.0857,236.5115
2.1000,236.5115
2.1143,236.5115
2.1286,236.5115
2.1428,236.5115
2.1571,233.7950
2.1714,233.7950
2.1857,233.7950
2.2000,233.7950
2.2143,233.7950
2.2286,231.1096
2.2428,231.1096
2.2571,231.1096
