time_sec,frequency_hz
0.0000,512.8643
0.0143,512.8643
0.0286,512.8643
0.0429,512.8643
0.0572,512.8643
0.0715,512.8643
0.0858,512.8643
0.1000,512.8643
0.1143,512.8643
0.1286,512.8643
0.1429,512.8643
0.1572,512.8643
0.1715,512.8643
0.1858,512.8643
0.2000,512.8643
0.2143,512.8643
0.2286,512.8643
0.2429,512.8643
0.2572,512.8643
0.2715,512.8643
0.2858,512.8643
0.3000,512.8643
0.3143,512.8643
0.3286,512.8643
0.3429,512.8643
0.3572,512.8643
0.3715,512.8643
0.3858,512.8643
0.4000,512.8643
0.4143,512.8643
0.4286,512.8643
0.4429,512.8643
0.4572,512.8643
0.4715,512.8643
0.4858,512.8643
0.5000,506.9736
0.5143,506.9736
0.5286,506.9736
0.5429,506.9736
0.5572,506.9736
0.5715,506.9736
0.5858,506.9736
0.6000,506.9736
0.6143,506.9736
0.6286,506.9736
0.6429,506.9736
0.6572,512.8643
0.6715,512.8643
0.6858,512.8643
0.7000,512.8643
0.7143,512.8643
0.7286,512.8643
0.7429,512.8643
0.7572,512.8643
0.7715,512.8643
0.7858,512.8643
0.8000,512.8643
0.8143,512.8643
0.8286,512.8643
0.8429,512.8643
0.8572,512.8643
0.8715,512.8643
0.8858,512.8643
0.9000,512.8643
0.9143,512.8643
0.9286,518.8235
0.9429,518.8235
0.9572,518.8235
0.9715,518.8235
0.9858,518.8235
1.0000,518.8235
1.0143,524.8520
1.0286,524.8520
1.0429,524.8520
1.0572,530.9505
1.0715,530.9505
1.0858,537.1198
1.1000,537.1198
1.1143,537.1198
1.1286,543.3608
1.1429,543.3608
1.1572,549.6744
1.1715,549.6744
1.1858,556.0613
1.2000,556.0613
1.2143,562.5224
