time_sec,frequency_hz
0.0000,537.1198
0.0143,537.1198
0.0286,537.1198
0.0429,537.1198
0.0572,537.1198
0.0715,537.1198
0.0857,537.1198
0.1000,537.1198
0.1143,537.1198
0.1286,537.1198
0.1429,537.1198
0.1572,537.1198
0.1715,537.1198
0.1857,537.1198
0.2000,537.1198
0.2143,537.1198
0.2286,537.1198
0.2429,537.1198
0.2572,537.1198
0.2715,537.1198
0.2857,537.1198
0.3000,537.1198
0.3143,537.1198
0.3286,537.1198
0.3429,537.1198
0.3572,530.9505
0.3715,530.9505
0.3857,530.9505
0.4000,530.9505
0.4143,530.9505
0.4286,524.8520
0.4429,524.8520
0.4572,518.8235
0.4715,518.8235
0.4857,512.8643
0.5000,512.8643
0.5143,512.8643
0.5286,506.9736
0.5429,506.9736
0.5572,506.9736
0.5715,506.9736
0.5857,506.9736
0.6000,506.9736
0.6143,506.9736
0.6286,506.9736
0.6429,506.9736
0.6572,506.9736
0.6715,506.9736
0.6857,506.9736
0.7000,506.9736
0.7143,506.9736
0.7286,506.9736
0.7429,506.9736
0.7572,501.1505
0.7715,501.1505
0.7857,501.1505
0.8000,501.1505
0.8143,501.1505
0.8286,501.1505
0.8429,501.1505
0.8572,501.1505
0.8715,495.3943
0.8857,495.3943
0.9000,495.3943
0.9143,495.3943
0.9286,495.3943
0.9429,495.3943
0.9572,495.3943
0.9715,495.3943
0.9857,495.3943
1.0000,495.3943
1.0143,489.7042
1.0286,489.7042
1.0429,489.7042
1.0572,489.7042
1.0715,489.7042
1.0857,489.7042
1.1000,489.7042
1.1143,489.7042
1.1286,484.0795
1.1429,484.0795
1.1572,484.0795
1.1715,484.0795
1.1857,484.0795
1.2000,484.0795
1.2143,484.0795
1.2286,478.5193
1.2429,478.5193
1.2572,478.5193
1.2715,478.5193
1.2857,478.5193
1.3000,478.5193
1.3143,478.5193
1.3286,478.5193
1.3429,478.5193
1.3572,473.0231
1.3715,473.0231
1.3857,473.0231
1.4000,473.0231
1.4143,473.0231
1.4286,473.0231
1.4429,473.0231
1.4572,473.0231
1.4715,473.0231
1.4857,467.5899
1.5000,467.5899
1.5143,467.5899
1.5286,467.5899
1.5429,467.5899
1.5572,462.2192
1.5715,462.2192
1.5857,462.2192
1.6000,462.2192
1.6143,456.9102
1.6286,456.9102
1.6429,456.9102
1.6572,456.9102
1.6715,456.9102
1.6857,456.9102
1.7000,451.6621
1.7143,451.6621
1.7286,451.6621
1.7429,451.6621
1.7572,451.6621
1.7715,451.6621
1.7857,446.4743
1.8000,446.4743
1.8143,446.4743
1.8286,446.4743
1.8429,441.3461
1.8572,441.3461
1.8715,441.3461
1.8857,441.3461
1.9000,436.2768
1.9143,436.2768
1.9286,436.2768
1.9429,436.2768
1.9572,431.2658
1.9715,431.2658
1.9857,431.2658
2.0000,431.2658
2.0143,431.2658
2.0286,426.3123
2.0429,426.3123
2.0572,426.3123
2.0715,426.3123
2.0857,421.4157
2.1000,421.4157
2.1143,421.4157
2.1286,416.5753
2.1429,416.5753
2.1572,416.5753
2.1715,416.5753
2.1857,416.5753
2.2000,411.7905
2.2143,411.7905
2.2286,407.0607
2.2429,407.0607
2.2572,407.0607
2.2715,407.0607
2.2857,402.3852
2.3000,402.3852
2.3143,402.3852
2.3286,397.7634
2.3429,397.7634
2.3572,393.1947
2.3715,393.1947
2.3857,388.6785
2.4000,388.6785
2.4143,388.6785
2.4286,384.2141
2.4429,384.2141
2.4572,384.2141
2.4715,384.2141
2.4857,384.2141
2.5000,384.2141
2.5143,384.2141
2.5286,384.2141
2.5429,384.2141
2.5572,384.2141
2.5715,384.2141
2.5857,384.2141
2.6000,366.8636
2.6143,362.6498
2.6286,362.6498
2.6429,362.6498
2.6572,362.6498
2.6715,358.4845
2.6857,358.4845
2.7000,358.4845
2.7143,358.4845
2.7286,358.4845
2.7429,358.4845
2.7572,354.3669
2.7715,354.3669
2.7857,354.3669
2.8000,350.2967
2.8143,350.2967
2.8286,350.2967
2.8429,350.2967
2.8572,346.2732
2.8715,346.2732
2.8857,346.2732
2.9000,342.2959
2.9143,342.2959
2.9286,342.2959
2.9429,342.2959
2.9572,342.2959
2.9715,342.2959
2.9857,342.2959
3.0000,342.2959
3.0143,342.2959
3.0286,338.3643
3.0429,338.3643
3.0572,338.3643
3.0715,338.3643
3.0857,338.3643
3.1000,338.3643
3.1143,338.3643
3.1286,338.3643
3.1429,338.3643
3.1572,338.3643
3.1715,338.3643
3.1857,338.3643
3.2000,338.3643
3.2143,338.3643
3.2286,338.3643
3.2429,338.3643
3.2572,338.3643
3.2715,338.3643
3.2857,338.3643
3.3000,338.3643
3.3143,338.3643
3.3286,338.3643
3.3429,338.3643
3.3572,338.3643
3.3715,338.3643
3.3857,338.3643
3.4000,338.3643
3.4143,338.3643
3.4286,338.3643
3.4429,338.3643
3.4572,338.3643
3.4715,338.3643
3.4857,338.3643
3.5000,338.3643
