time_sec,frequency_hz
0.0000,506.9736
0.0143,506.9736
0.0286,506.9736
0.0429,506.9736
0.0571,506.9736
0.0714,506.9736
0.0857,506.9736
0.1000,506.9736
0.1143,506.9736
0.1286,506.9736
0.1429,506.9736
0.1571,506.9736
0.1714,506.9736
0.1857,506.9736
0.2000,506.9736
0.2143,506.9736
0.2286,506.9736
0.2429,506.9736
0.2571,506.9736
0.2714,506.9736
0.2857,506.9736
0.3000,506.9736
0.3143,506.9736
0.3286,506.9736
0.3429,506.9736
0.3571,506.9736
0.3714,512.8643
0.3857,512.8643
0.4000,512.8643
0.4143,512.8643
0.4286,512.8643
0.4429,518.8235
0.4571,518.8235
0.4714,518.8235
0.4857,524.8520
0.5000,524.8520
0.5143,530.9505
0.5286,530.9505
0.5429,537.1198
0.5571,543.3608
0.5714,543.3608
