time_sec,frequency_hz
0.0000,456.9102
0.0143,456.9102
0.0286,456.9102
0.0429,456.9102
0.0572,456.9102
0.0714,456.9102
0.0857,456.9102
0.1000,456.9102
0.1143,462.2192
0.1286,462.2192
0.1429,462.2192
0.1572,462.2192
0.1714,462.2192
0.1857,462.2192
0.2000,462.2192
0.2143,462.2192
0.2286,462.2192
0.2429,467.5899
0.2572,467.5899
0.2714,467.5899
0.2857,467.5899
0.3000,467.5899
0.3143,473.0231
0.3286,473.0231
0.3429,473.0231
0.3572,478.5193
0.3714,478.5193
0.3857,484.0795
0.4000,484.0795
0.4143,489.7042
0.4286,489.7042
0.4429,495.3943
0.4572,495.3943
0.4714,501.1505
0.4857,501.1505
