time_sec,frequency_hz
0.0000,467.5899
0.0143,473.0231
0.0286,473.0231
0.0429,473.0231
0.0571,473.0231
0.0714,478.5193
0.0857,478.5193
0.1000,478.5193
0.1143,478.5193
0.1286,478.5193
0.1429,478.5193
0.1571,478.5193
0.1714,478.5193
0.1857,478.5193
0.2000,478.5193
0.2143,478.5193
0.2286,478.5193
0.2429,478.5193
0.2571,478.5193
0.2714,478.5193
0.2857,478.5193
0.3000,478.5193
0.3143,478.5193
0.3286,478.5193
0.3429,478.5193
0.3571,478.5193
0.3714,478.5193
0.3857,478.5193
0.4000,484.0795
0.4143,484.0795
0.4286,484.0795
0.4429,484.0795
0.4571,484.0795
0.4714,489.7042
0.4857,489.7042
0.5000,489.7042
0.5143,489.7042
0.5286,489.7042
0.5429,489.7042
0.5571,495.3943
0.5714,495.3943
0.5857,495.3943
0.6000,501.1505
0.6143,501.1505
0.6286,501.1505
0.6429,506.9736
0.6571,506.9736
0.6714,506.9736
0.6857,512.8643
0.7000,512.8643
0.7143,512.8643
0.7286,518.8235
0.7429,518.8235
0.7571,518.8235
0.7714,524.8520
0.7857,530.9505
0.8000,530.9505
0.8143,537.1198
0.8286,537.1198
0.8429,543.3608
