time_sec,frequency_hz
0.0000,431.2658
0.0142,431.2658
0.0285,431.2658
0.0428,431.2658
0.0571,431.2658
0.0714,431.2658
0.0857,436.2768
0.1000,436.2768
0.1142,431.2658
0.1285,431.2658
0.1428,431.2658
0.1571,431.2658
0.1714,431.2658
0.1857,431.2658
0.2000,431.2658
0.2142,431.2658
0.2285,431.2658
0.2428,431.2658
0.2571,431.2658
0.2714,431.2658
0.2857,431.2658
0.3000,431.2658
0.3142,431.2658
0.3285,431.2658
0.3428,431.2658
0.3571,431.2658
0.3714,431.2658
0.3857,431.2658
0.4000,431.2658
0.4142,431.2658
0.4285,431.2658
0.4428,431.2658
0.4571,431.2658
0.4714,431.2658
0.4857,431.2658
0.5000,431.2658
0.5142,431.2658
0.5285,431.2658
0.5428,431.2658
0.5571,431.2658
0.5714,426.3123
0.5857,426.3123
0.6000,426.3123
0.6142,426.3123
0.6285,426.3123
0.6428,426.3123
0.6571,426.3123
0.6714,426.3123
0.6857,426.3123
0.7000,426.3123
0.7142,426.3123
0.7285,426.3123
0.7428,426.3123
0.7571,426.3123
0.7714,426.3123
0.7857,421.4157
0.8000,421.4157
0.8142,421.4157
0.8285,421.4157
0.8428,421.4157
0.8571,421.4157
0.8714,421.4157
0.8857,421.4157
0.9000,421.4157
0.9142,421.4157
0.9285,421.4157
0.9428,421.4157
0.9571,421.4157
0.9714,421.4157
0.9857,416.5753
1.0000,416.5753
1.0142,416.5753
1.0285,416.5753
1.0428,416.5753
1.0571,416.5753
1.0714,416.5753
1.0857,416.5753
1.1000,416.5753
1.1142,416.5753
1.1285,411.7905
1.1428,411.7905
1.1571,411.7905
1.1714,411.7905
1.1857,411.7905
1.2000,411.7905
1.2142,407.0607
1.2285,407.0607
1.2428,407.0607
1.2571,407.0607
1.2714,402.3852
1.2857,402.3852
1.3000,402.3852
1.3142,402.3852
1.3285,397.7634
1.3428,397.7634
1.3571,397.7634
1.3714,397.7634
1.3857,393.1947
1.4000,393.1947
1.4142,393.1947
1.4285,393.1947
1.4428,388.6785
1.4571,388.6785
1.4714,388.6785
1.4857,384.2141
1.5000,384.2141
1.5142,384.2141
1.5285,384.2141
1.5428,379.8011
1.5571,379.8011
1.5714,379.8011
1.5857,375.4387
1.6000,375.4387
1.6142,371.1264
1.6285,371.1264
1.6428,366.8636
1.6571,366.8636
1.6714,362.6498
1.6857,362.6498
1.7000,362.6498
1.7142,358.4845
1.7285,358.4845
1.7428,358.4845
1.7571,354.3669
1.7714,354.3669
1.7857,350.2967
1.8000,350.2967
1.8142,346.2732
1.8285,346.2732
1.8428,346.2732
1.8571,342.2959
1.8714,342.2959
1.8857,342.2959
1.9000,342.2959
1.9142,338.3643
1.9285,338.3643
1.9428,338.3643
1.9571,338.3643
1.9714,334.4778
1.9857,334.4778
2.0000,334.4778
2.0142,334.4778
2.0285,334.4778
2.0428,330.6360
2.0571,330.6360
2.0714,330.6360
2.0857,330.6360
2.1000,326.8383
2.1142,326.8383
2.1285,326.8383
2.1428,326.8383
2.1571,323.0843
2.1714,323.0843
2.1857,323.0843
2.2000,323.0843
2.2142,323.0843
2.2285,319.3733
2.2428,319.3733
2.2571,319.3733
2.2714,319.3733
2.2857,315.7050
2.3000,315.7050
2.3142,315.7050
2.3285,315.7050
2.3428,315.7050
2.3571,312.0788
2.3714,312.0788
2.3857,312.0788
2.4000,312.0788
2.4142,312.0788
2.4285,312.0788
2.4428,312.0788
2.4571,308.4943
2.4714,308.4943
2.4857,308.4943
2.5000,308.4943
2.5142,308.4943
2.5285,308.4943
2.5428,308.4943
2.5571,308.4943
2.5714,308.4943
2.5857,308.4943
2.6000,308.4943
2.6142,308.4943
2.6285,304.9510
2.6428,304.9510
2.6571,304.9510
2.6714,304.9510
2.6857,304.9510
2.7000,304.9510
2.7142,304.9510
2.7285,304.9510
2.7428,301.4483
2.7571,301.4483
2.7714,301.4483
2.7857,301.4483
2.8000,301.4483
2.8142,301.4483
2.8285,301.4483
2.8428,301.4483
2.8571,301.4483
2.8714,301.4483
2.8857,301.4483
2.9000,301.4483
2.9142,301.4483
2.9285,301.4483
2.9428,301.4483
2.9571,301.4483
2.9714,301.4483
2.9857,301.4483
3.0000,301.4483
3.0142,301.4483
3.0285,301.4483
3.0428,301.4483
3.0571,301.4483
3.0714,301.4483
3.0857,301.4483
3.1000,301.4483
3.1142,301.4483
3.1285,301.4483
3.1428,301.4483
3.1571,304.9510
3.1714,304.9510
3.1857,304.9510
3.2000,304.9510
3.2142,304.9510
3.2285,304.9510
