time_sec,frequency_hz
0.0000,323.0843
0.0143,323.0843
0.0286,323.0843
0.0429,323.0843
0.0572,323.0843
0.0715,323.0843
0.0857,323.0843
0.1000,323.0843
0.1143,323.0843
0.1286,323.0843
0.1429,323.0843
0.1572,319.3733
0.1715,319.3733
0.1857,319.3733
0.2000,319.3733
0.2143,319.3733
0.2286,319.3733
0.2429,319.3733
0.2572,319.3733
0.2715,319.3733
0.2857,319.3733
0.3000,319.3733
0.3143,319.3733
0.3286,319.3733
0.3429,315.7050
0.3572,315.7050
0.3715,315.7050
0.3857,315.7050
0.4000,315.7050
0.4143,315.7050
0.4286,315.7050
0.4429,312.0788
0.4572,312.0788
0.4715,312.0788
0.4857,312.0788
0.5000,312.0788
0.5143,312.0788
0.5286,312.0788
0.5429,308.4943
0.5572,308.4943
0.5715,308.4943
0.5857,308.4943
0.6000,308.4943
0.6143,308.4943
0.6286,308.4943
0.6429,308.4943
0.6572,308.4943
0.6715,308.4943
0.6857,308.4943
0.7000,308.4943
0.7143,304.9510
0.7286,304.9510
0.7429,304.9510
0.7572,304.9510
0.7715,304.9510
0.7857,304.9510
0.8000,304.9510
0.8143,304.9510
0.8286,301.4483
0.8429,301.4483
0.8572,301.4483
0.8715,301.4483
0.8857,301.4483
0.9000,301.4483
0.9143,301.4483
0.9286,301.4483
0.9429,297.9859
0.9572,297.9859
0.9715,297.9859
0.9857,297.9859
1.0000,297.9859
1.0143,297.9859
1.0286,294.5632
1.0429,294.5632
1.0572,294.5632
1.0715,294.5632
1.0857,294.5632
1.1000,294.5632
1.1143,291.1799
1.1286,291.1799
1.1429,291.1799
1.1572,291.1799
1.1715,291.1799
1.1857,291.1799
1.2000,291.1799
1.2143,287.8354
1.2286,287.8354
1.2429,287.8354
1.2572,287.8354
1.2715,287.8354
1.2857,287.8354
1.3000,287.8354
1.3143,284.5293
1.3286,284.5293
1.3429,284.5293
1.3572,284.5293
1.3715,284.5293
1.3857,284.5293
1.4000,284.5293
1.4143,281.2612
1.4286,281.2612
1.4429,281.2612
1.4572,281.2612
1.4715,281.2612
1.4857,281.2612
1.5000,281.2612
1.5143,281.2612
1.5286,281.2612
1.5429,278.0306
1.5572,278.0306
1.5715,278.0306
1.5857,278.0306
1.6000,278.0306
1.6143,278.0306
1.6286,278.0306
1.6429,274.8372
1.6572,274.8372
1.6715,274.8372
1.6857,274.8372
1.7000,274.8372
1.7143,274.8372
1.7286,271.6804
1.7429,271.6804
1.7572,271.6804
1.7715,271.6804
1.7857,271.6804
1.8000,271.6804
1.8143,271.6804
1.8286,271.6804
1.8429,271.6804
1.8572,268.5599
1.8715,268.5599
1.8857,268.5599
1.9000,268.5599
1.9143,268.5599
1.9286,268.5599
1.9429,268.5599
1.9572,265.4752
1.9715,265.4752
1.9857,265.4752
2.0000,265.4752
2.0143,265.4752
2.0286,265.4752
2.0429,265.4752
2.0572,265.4752
2.0715,262.4260
2.0857,262.4260
2.1000,262.4260
2.1143,262.4260
2.1286,262.4260
2.1429,262.4260
2.1572,262.4260
2.1715,259.4118
2.1857,259.4118
2.2000,259.4118
2.2143,259.4118
2.2286,259.4118
2.2429,259.4118
2.2572,259.4118
2.2715,259.4118
2.2857,256.4322
2.3000,256.4322
2.3143,256.4322
2.3286,256.4322
2.3429,256.4322
2.3572,256.4322
2.3715,256.4322
2.3857,256.4322
2.4000,253.4868
2.4143,253.4868
2.4286,253.4868
2.4429,253.4868
2.4572,253.4868
2.4715,253.4868
2.4857,250.5752
2.5000,250.5752
2.5143,250.5752
2.5286,250.5752
2.5429,250.5752
2.5572,250.5752
2.5715,247.6971
2.5857,247.6971
2.6000,247.6971
2.6143,247.6971
2.6286,495.3943
2.6429,495.3943
2.6572,495.3943
2.6715,489.7042
2.6857,489.7042
2.7000,489.7042
2.7143,489.7042
2.7286,489.7042
2.7429,489.7042
2.7572,489.7042
2.7715,489.7042
2.7857,489.7042
2.8000,489.7042
2.8143,484.0795
2.8286,484.0795
2.8429,484.0795
2.8572,484.0795
2.8715,484.0795
2.8857,484.0795
2.9000,484.0795
2.9143,484.0795
2.9286,484.0795
2.9429,484.0795
2.9572,484.0795
2.9715,478.5193
2.9857,484.0795
3.0000,484.0795
3.0143,478.5193
3.0286,478.5193
3.0429,478.5193
3.0572,478.5193
3.0715,478.5193
3.0857,478.5193
3.1000,478.5193
3.1143,478.5193
3.1286,478.5193
3.1429,473.0231
3.1572,473.0231
3.1715,473.0231
3.1857,473.0231
3.2000,473.0231
3.2143,473.0231
3.2286,473.0231
3.2429,478.5193
