time_sec,frequency_hz
0.0000,301.4483
0.0143,301.4483
0.0285,301.4483
0.0428,301.4483
0.0571,301.4483
0.0714,301.4483
0.0857,301.4483
0.1000,301.4483
0.1143,297.9859
0.1285,297.9859
0.1428,297.9859
0.1571,297.9859
0.1714,297.9859
0.1857,297.9859
0.2000,294.5632
0.2143,294.5632
0.2285,294.5632
0.2428,294.5632
0.2571,294.5632
0.2714,294.5632
0.2857,294.5632
0.3000,294.5632
0.3143,294.5632
0.3285,297.9859
0.3428,297.9859
0.3571,297.9859
0.3714,297.9859
0.3857,294.5632
0.4000,294.5632
0.4143,294.5632
0.4285,294.5632
0.4428,294.5632
0.4571,294.5632
0.4714,294.5632
0.4857,294.5632
0.5000,294.5632
0.5143,294.5632
0.5285,294.5632
0.5428,294.5632
0.5571,294.5632
0.5714,294.5632
0.5857,294.5632
0.6000,294.5632
0.6143,294.5632
0.6285,294.5632
0.6428,294.5632
0.6571,291.1799
0.6714,291.1799
0.6857,291.1799
0.7000,291.1799
0.7143,291.1799
0.7285,291.1799
0.7428,291.1799
0.7571,291.1799
0.7714,291.1799
0.7857,291.1799
0.8000,291.1799
0.8143,291.1799
0.8285,291.1799
0.8428,291.1799
0.8571,291.1799
0.8714,291.1799
0.8857,294.5632
0.9000,294.5632
0.9143,294.5632
0.9285,294.5632
0.9428,294.5632
0.9571,294.5632
0.9714,294.5632
0.9857,294.5632
1.0000,294.5632
1.0143,294.5632
1.0285,294.5632
1.0428,294.5632
1.0571,294.5632
1.0714,294.5632
1.0857,294.5632
1.1000,294.5632
1.1143,297.9859
1.1285,297.9859
1.1428,297.9859
1.1571,297.9859
1.1714,301.4483
1.1857,301.4483
1.2000,301.4483
1.2143,304.9510
1.2285,304.9510
1.2428,304.9510
1.2571,308.4943
1.2714,308.4943
1.2857,308.4943
1.3000,308.4943
1.3143,312.0788
1.3285,312.0788
1.3428,312.0788
1.3571,312.0788
1.3714,312.0788
1.3857,312.0788
1.4000,315.7050
1.4143,315.7050
1.4285,315.7050
1.4428,315.7050
1.4571,319.3733
1.4714,319.3733
1.4857,319.3733
1.5000,319.3733
1.5143,319.3733
1.5285,319.3733
1.5428,319.3733
1.5571,323.0843
1.5714,323.0843
1.5857,323.0843
1.6000,323.0843
1.6143,323.0843
1.6285,323.0843
1.6428,323.0843
1.6571,326.8383
1.6714,326.8383
1.6857,326.8383
1.7000,326.8383
1.7143,330.6360
1.7285,330.6360
1.7428,330.6360
1.7571,330.6360
1.7714,330.6360
1.7857,334.4778
1.8000,334.4778
1.8143,334.4778
1.8285,334.4778
1.8428,334.4778
1.8571,338.3643
1.8714,338.3643
1.8857,338.3643
1.9000,338.3643
1.9143,342.2959
1.9285,342.2959
1.9428,342.2959
1.9571,346.2732
1.9714,346.2732
1.9857,346.2732
2.0000,350.2967
2.0143,350.2967
2.0285,350.2967
2.0428,354.3669
2.0571,354.3669
2.0714,354.3669
2.0857,358.4845
2.1000,358.4845
2.1143,358.4845
2.1285,362.6498
2.1428,362.6498
2.1571,366.8636
2.1714,366.8636
2.1857,371.1264
2.2000,371.1264
2.2143,371.1264
2.2285,375.4387
2.2428,375.4387
2.2571,379.8011
2.2714,379.8011
2.2857,379.8011
2.3000,384.2141
2.3143,384.2141
2.3285,384.2141
2.3428,388.6785
2.3571,388.6785
2.3714,388.6785
2.3857,393.1947
2.4000,393.1947
2.4143,393.1947
2.4285,397.7634
2.4428,397.7634
2.4571,397.7634
2.4714,402.3852
2.4857,402.3852
2.5000,407.0607
2.5143,407.0607
2.5285,407.0607
2.5428,407.0607
2.5571,407.0607
2.5714,407.0607
2.5857,407.0607
2.6000,416.5753
2.6143,416.5753
2.6285,416.5753
2.6428,416.5753
2.6571,421.4157
2.6714,421.4157
2.6857,421.4157
2.7000,421.4157
2.7143,421.4157
2.7285,421.4157
2.7428,426.3123
2.7571,426.3123
2.7714,426.3123
2.7857,426.3123
2.8000,426.3123
2.8143,426.3123
2.8285,426.3123
2.8428,426.3123
2.8571,426.3123
2.8714,426.3123
2.8857,426.3123
2.9000,426.3123
2.9143,426.3123
2.9285,426.3123
2.9428,426.3123
2.9571,426.3123
2.9714,426.3123
2.9857,426.3123
3.0000,426.3123
3.0143,426.3123
3.0285,426.3123
3.0428,426.3123
3.0571,426.3123
3.0714,426.3123
3.0857,426.3123
3.1000,426.3123
3.1143,426.3123
3.1285,426.3123
3.1428,426.3123
3.1571,426.3123
3.1714,426.3123
3.1857,426.3123
3.2000,426.3123
3.2143,426.3123
3.2285,431.2658
3.2428,431.2658
3.2571,426.3123
3.2714,426.3123
3.2857,426.3123
3.3000,426.3123
3.3143,426.3123
3.3285,426.3123
3.3428,426.3123
3.3571,426.3123
