time_sec,frequency_hz
0.0000,225.8311
0.0143,225.8311
0.0285,225.8311
0.0428,225.8311
0.0571,225.8311
0.0714,225.8311
0.0857,225.8311
0.1000,225.8311
0.1143,225.8311
0.1285,225.8311
0.1428,225.8311
0.1571,225.8311
0.1714,225.8311
0.1857,225.8311
0.2000,225.8311
0.2143,225.8311
0.2285,225.8311
0.2428,225.8311
0.2571,225.8311
0.2714,225.8311
0.2857,225.8311
0.3000,225.8311
0.3143,225.8311
0.3285,225.8311
0.3428,225.8311
0.3571,225.8311
0.3714,225.8311
0.3857,225.8311
0.4000,225.8311
0.4143,225.8311
0.4285,225.8311
0.4428,225.8311
0.4571,225.8311
0.4714,225.8311
0.4857,225.8311
0.5000,225.8311
0.5143,225.8311
0.5285,225.8311
0.5428,225.8311
0.5571,225.8311
0.5714,225.8311
0.5857,225.8311
0.6000,225.8311
0.6143,225.8311
0.6285,225.8311
0.6428,225.8311
0.6571,225.8311
0.6714,225.8311
0.6857,225.8311
0.7000,225.8311
0.7143,225.8311
0.7285,225.8311
0.7428,228.4551
0.7571,228.4551
0.7714,228.4551
0.7857,228.4551
0.8000,228.4551
0.8143,228.4551
0.8285,228.4551
0.8428,231.1096
0.8571,231.1096
0.8714,231.1096
0.8857,231.1096
0.9000,231.1096
0.9143,231.1096
0.9285,231.1096
0.9428,231.1096
0.9571,231.1096
0.9714,231.1096
0.9857,231.1096
1.0000,231.1096
1.0143,233.7950
1.0285,233.7950
1.0428,233.7950
1.0571,233.7950
1.0714,233.7950
1.0857,233.7950
1.1000,233.7950
1.1143,236.5115
1.1285,236.5115
1.1428,236.5115
1.1571,236.5115
1.1714,236.5115
1.1857,239.2597
1.2000,239.2597
1.2143,239.2597
1.2285,242.0397
1.2428,242.0397
1.2571,242.0397
1.2714,242.0397
1.2857,242.0397
1.3000,242.0397
1.3143,242.0397
1.3285,242.0397
1.3428,244.8521
1.3571,244.8521
1.3714,244.8521
1.3857,244.8521
1.4000,247.6971
1.4143,247.6971
1.4285,247.6971
1.4428,247.6971
1.4571,247.6971
1.4714,250.5752
1.4857,250.5752
1.5000,250.5752
1.5143,250.5752
1.5285,250.5752
1.5428,250.5752
1.5571,250.5752
1.5714,253.4868
1.5857,253.4868
1.6000,253.4868
1.6143,253.4868
1.6285,253.4868
1.6428,253.4868
1.6571,253.4868
1.6714,253.4868
1.6857,256.4322
1.7000,256.4322
1.7143,256.4322
1.7285,256.4322
1.7428,259.4118
1.7571,259.4118
1.7714,259.4118
1.7857,259.4118
1.8000,259.4118
1.8143,262.4260
1.8285,262.4260
1.8428,262.4260
1.8571,265.4752
1.8714,265.4752
1.8857,265.4752
1.9000,265.4752
1.9143,265.4752
1.9285,265.4752
1.9428,265.4752
1.9571,268.5599
1.9714,268.5599
1.9857,268.5599
2.0000,268.5599
2.0143,268.5599
2.0285,268.5599
2.0428,271.6804
2.0571,271.6804
2.0714,271.6804
2.0857,271.6804
2.1000,274.8372
2.1143,274.8372
2.1285,274.8372
2.1428,274.8372
2.1571,274.8372
2.1714,278.0306
2.1857,278.0306
2.2000,281.2612
2.2143,281.2612
2.2285,281.2612
2.2428,284.5293
2.2571,284.5293
2.2714,284.5293
2.2857,287.8354
2.3000,287.8354
2.3143,291.1799
2.3285,291.1799
2.3428,291.1799
2.3571,291.1799
2.3714,294.5632
2.3857,294.5632
2.4000,294.5632
2.4143,297.9859
2.4285,297.9859
2.4428,297.9859
2.4571,297.9859
2.4714,301.4483
2.4857,301.4483
2.5000,301.4483
2.5143,301.4483
2.5285,304.9510
2.5428,304.9510
2.5571,304.9510
2.5714,304.9510
2.5857,308.4943
2.6000,308.4943
2.6143,308.4943
2.6285,312.0788
2.6428,312.0788
2.6571,312.0788
2.6714,315.7050
2.6857,315.7050
2.7000,315.7050
2.7143,315.7050
2.7285,315.7050
2.7428,315.7050
2.7571,319.3733
2.7714,319.3733
2.7857,319.3733
2.8000,319.3733
2.8143,319.3733
2.8285,319.3733
2.8428,323.0843
2.8571,323.0843
2.8714,323.0843
2.8857,323.0843
2.9000,323.0843
2.9143,323.0843
2.9285,323.0843
2.9428,323.0843
2.9571,326.8383
2.9714,326.8383
2.9857,326.8383
3.0000,326.8383
3.0143,326.8383
3.0285,326.8383
3.0428,326.8383
3.0571,326.8383
3.0714,326.8383
3.0857,326.8383
3.1000,326.8383
3.1143,326.8383
3.1285,326.8383
3.1428,326.8383
3.1571,326.8383
3.1714,326.8383
3.1857,326.8383
3.2000,326.8383
3.2143,326.8383
3.2285,326.8383
3.2428,326.8383
3.2571,326.8383
3.2714,326.8383
3.2857,326.8383
3.3000,326.8383
3.3143,326.8383
3.3285,326.8383
3.3428,326.8383
3.3571,326.8383
3.3714,326.8383
3.3857,326.8383
3.4000,326.8383
3.4143,326.8383
3.4285,326.8383
3.4428,326.8383
3.4571,326.8383
3.4714,326.8383
3.4857,326.8383
